"id","lokalisationsname","messwert_von","messwert_bis","temporegime","temporegime_technical","umgesetzt_datum","rechtskraeftig_datum","publiziert_vsi_datum","ausnahmen_fahrverbot","fahrverbot_ssv","objectid"
"1358","Tödistrasse","389.76500000","628.88600000","T30","T30","","","","","","7950"
"1743","Tram Frankental","0.00000000","200.43000000","Fahrverbot","T0","","","","","","7951"
"1744","Tram Hardhof","885.48000000","1035.30900000","Fahrverbot","T0","","","","","","7952"
"1745","Tram Laubegg","0.00000000","94.84700000","Fahrverbot","T0","","","","","","7953"
"1746","Tram Schwamendingerplatz","248.23800000","282.70800000","Fahrverbot","T0","","","","","","7954"
"1749","Aegertenweg","0.00000000","612.48100000","Fahrverbot","T0","","","","","","7955"
"1751","Blütenstrasse","0.00000000","171.81500000","T30","T30","","","","","","7956"
"1753","Laternengasse","0.00000000","71.92200000","Fahrverbot","T0","","","","","","7957"
"1754","Laura-Hezner-Weg","0.00000000","374.99300000","Fahrverbot","T0","","","","","","7958"
"1756","Gänziloobrücke","0.00000000","152.85600000","Fahrverbot","T0","","","","","","7959"
"1758","Grütholzstrasse","0.00000000","321.04700000","Fahrverbot","T0","","","","","","7960"
"768","Hottingerbergstrasse","0.00000000","559.80800000","Fahrverbot","T0","","","","","","7961"
"769","Frohburgstrasse","185.43500000","748.29400000","Fahrverbot","T0","","","","","","7962"
"771","Chaletweg","0.00000000","165.18500000","Fahrverbot","T0","","","","","","7963"
"772","A3W","2074.64700000","3557.02400000","T100","T100","","","","","","7964"
"774","A3","499.82600000","1036.21800000","T100","T100","","","","","","7965"
"775","Ankenweid","0.00000000","185.41600000","T30","T30","","","","","","7966"
"776","Sihlweidstrasse","0.00000000","297.61200000","T30","T30","","","","","","7967"
"777","Geroldstrasse","0.00000000","251.63000000","T50","T50","","","","","","7968"
"778","Brahmsstrasse","0.00000000","649.18800000","T30","T30","","","","","","7969"
"781","Glättlistrasse","0.00000000","295.33700000","T30","T30","","","","","","7970"
"1853","Stelzenstrasse","0.00000000","201.22300000","T50","T50","","","","","","7971"
"2336","Haldenstrasse","174.66200000","597.94400000","T30","T30","20151207000000","","","","","7972"
"2337","Eyhof","57.95900000","240.44200000","T20","T20","","","","","","7973"
"2338","Bärengasse","199.95800000","233.16900000","T30","T30","","","","","","7974"
"2339","Frohbühlstrasse","124.73100000","489.79900000","Fahrverbot","T0","","","","","","7975"
"2340","Frohbühlstrasse","0.00000000","124.73100000","T20","T20","","","","","","7976"
"2342","Gleisbogen","411.48300000","719.77300000","Fahrverbot","T0","","","","","","7977"
"2345","Kopfweidenplatz","1.37600000","35.10100000","Fahrverbot","T0","","","","","","7978"
"2347","Pfingstweid","418.32600000","711.35000000","Fahrverbot","T0","","","","","","7979"
"2349","Sechseläutenplatz","209.39600000","277.15600000","Fahrverbot","T0","","","","","","7980"
"2352","Sechseläutenplatz","277.15600000","397.83700000","Fahrverbot","T0","","","","","","7981"
"2354","Zweiackerstrasse","0.00000000","377.95600000","T30","T30","","","","","","7982"
"1359","Gutenbergstrasse","0.00000000","122.87300000","T30","T30","","","","","","7983"
"1363","Enzenbühlstrasse","114.65100000","553.24400000","T30","T30","","","","","","7984"
"1364","Enzenbühlstrasse","778.59000000","995.79900000","T30","T30","","","","","","7985"
"1365","Balgriststrasse","0.00000000","312.66400000","T30","T30","","","","","","7986"
"972","Plattenholzweg","0.00000000","744.46800000","T50","T50","","","","","","7987"
"973","Primelstrasse","145.00000000","204.20700000","Fahrverbot","T0","","","","","","7988"
"974","Probsteistrasse","651.19700000","892.80800000","Fahrverbot","T0","","","","","","7989"
"975","Räffelstrasse","0.00000000","265.41400000","T30","T30","20170726000000","","","","","7990"
"977","Räuberweg","414.08000000","715.16300000","Fahrverbot","T0","","","","","","7991"
"1640","Saumstrasse","35.41300000","433.40600000","T30","T30","","","","","","7992"
"1759","Chorgasse","0.00000000","213.33600000","Fahrverbot","T0","","","","","","7993"
"1672","Sonderistrasse","0.00000000","2092.49200000","Fahrverbot","T0","","","","","","7994"
"1673","Stüssihofstatt","0.00000000","134.79200000","Fahrverbot","T0","","","","","","7995"
"1676","Rebstockweg","0.00000000","79.68100000","Fahrverbot","T0","","","","","","7996"
"1677","Trottenstrasse","0.00000000","91.68100000","Fahrverbot","T0","","","","","","7997"
"1678","Urselweg","0.00000000","430.38900000","Fahrverbot","T0","","","","","","7998"
"1679","Wildfangweg","0.00000000","614.49600000","Fahrverbot","T0","","","","","","7999"
"1681","Rütiweg","0.00000000","282.62900000","Fahrverbot","T0","","","","","","8000"
"1682","Spulenweg","0.00000000","1426.23300000","Fahrverbot","T0","","","","","","8001"
"810","Neufrankengasse","0.00000000","219.19500000","T30","T30","20150817000000","","","","","8002"
"811","Tulpenstrasse","149.27300000","391.16800000","T20","T20","20141105000000","","","","","8003"
"813","Heuelstrasse","218.20000000","496.50300000","T30","T30","","","","","","8004"
"814","Hirschwiesentunnel","0.00000000","340.67400000","T50","T50","","","","","","8005"
"819","Hoffeld","0.00000000","351.95200000","T30","T30","","","","","","8006"
"820","Holunderweg","0.00000000","101.99900000","T30","T30","","","","","","8007"
"821","Käferholzstrasse","1108.61300000","1733.36700000","T30","T30","","","","","","8008"
"824","Hardhof","849.61700000","973.23600000","Fahrverbot","T0","","","","","","8009"
"825","Hardturmweg","143.61600000","154.15200000","Fahrverbot","T0","","","","","","8010"
"826","Hasenrain","0.00000000","915.82200000","Fahrverbot","T0","","","","","","8011"
"5220","Herostrasse","0.00000000","222.04600000","T30","T30","20221209000000","20200710000000","20200610000000","","","8012"
"1476","Strasse unter Europabrücke","0.00000000","414.97600000","T50","T50","","","","","","8013"
"1477","Zweierplatz","0.00000000","22.00000000","T30","T30","","","","","","8014"
"1479","Sunnige Hof","0.00000000","36.61400000","T30","T30","","","","","","8015"
"1481","Winzerhalde","0.00000000","43.51300000","T30","T30","","","","","","8016"
"1482","Brauerstrasse","0.00000000","204.19300000","T30","T30","","","","","","8017"
"1483","Horensteinstrasse","251.83500000","307.57500000","T30","T30","","","","","","8018"
"1484","Kanzleistrasse","484.45800000","875.74300000","T30","T30","","","","","","8019"
"1487","Heerenwiesen","0.00000000","145.92800000","T30","T30","","","","","","8020"
"1488","Corrodistrasse","0.00000000","86.51800000","T30","T30","","","","","","8021"
"1489","Hofwiesenstrasse","0.00000000","776.20100000","T50","T50","","","","","","8022"
"1490","Birmensdorferstrasse","3759.02000000","5047.34600000","T60","T60","20191008000000","","","","","8023"
"1493","Keltenstrasse","338.75100000","546.69600000","T30","T30","","","","","","8024"
"1495","Heidwiesen","0.00000000","202.68800000","T30","T30","","","","","","8025"
"1093","Tram Hardhof","0.00000000","570.13300000","Fahrverbot","T0","","","","","","8026"
"1641","Olgastrasse","0.00000000","70.83300000","Fahrverbot","T0","","","","","","8027"
"1642","Triemlifussweg","0.00000000","798.43500000","Fahrverbot","T0","","","","","","8028"
"1643","Weiherholzstrasse","0.00000000","1834.18600000","Fahrverbot","T0","","","","","","8029"
"1644","Zooweg","0.00000000","432.69400000","Fahrverbot","T0","","","","","","8030"
"1645","Biberlinsburgweg","0.00000000","249.34000000","Fahrverbot","T0","","","","","","8031"
"1646","Blauäcker","360.04500000","407.36900000","Fahrverbot","T0","","","","","","8032"
"1684","Tram Albisrieden","0.00000000","130.91300000","Fahrverbot","T0","","","","","","8033"
"1685","Schürgistrasse","238.05800000","366.97600000","Fahrverbot","T0","","","","","","8034"
"1686","Am Guggenberg","0.00000000","199.27300000","Fahrverbot","T0","","","","","","8035"
"1687","Aubrigstrasse","0.00000000","192.33700000","Fahrverbot","T0","","","","","","8036"
"1689","Hamamelisweg","0.00000000","299.80400000","Fahrverbot","T0","","","","","","8037"
"1691","Damhirschweg","0.00000000","1046.38400000","Fahrverbot","T0","","","","","","8038"
"784","Gotthardstrasse","505.15300000","535.44700000","Fahrverbot","T0","","","","","","8039"
"786","Grenzwiesweg","0.00000000","478.61500000","Fahrverbot","T0","","","","","","8040"
"788","Cäcilienstrasse","54.72800000","158.66600000","T30","T30","","","","","","8041"
"789","Fritschistrasse","0.00000000","231.16900000","T30","T30","","","","","","8042"
"791","Grünwaldstrasse","0.00000000","702.24200000","Fahrverbot","T0","","","","","","8043"
"792","Gstalderweg","0.00000000","357.07200000","Fahrverbot","T0","","","","","","8044"
"794","Güetliweg","0.00000000","122.91000000","Fahrverbot","T0","","","","","","8045"
"796","Gutstrasse","45.58100000","1237.47600000","T50","T50","","","","","","8046"
"797","Hagenholzstrasse","0.00000000","972.55700000","T50","T50","","","","","","8047"
"798","Hallerweg","41.50000000","109.66500000","Fahrverbot","T0","","","","","","8048"
"1094","Spitalbachweg","0.00000000","392.47200000","Fahrverbot","T0","","","","","","8049"
"1095","Am Schanzengraben","234.42700000","315.74700000","Fahrverbot","T0","","","","","","8050"
"1096","Bachmannweg","0.00000000","351.47800000","Fahrverbot","T0","","","","","","8051"
"1097","Girhaldenstrasse","523.32800000","744.91100000","Fahrverbot","T0","","","","","","8052"
"1098","Ekkehardstrasse","0.00000000","202.02600000","T30","T30","","","","","","8053"
"1103","Emilie-Kempin-Spyri-Weg","0.00000000","63.48800000","Fahrverbot","T0","","","","","","8054"
"1104","Engelbertstrasse","0.00000000","185.37300000","Fahrverbot","T0","","","","","","8055"
"1106","Enzenried","0.00000000","155.13700000","Fahrverbot","T0","","","","","","8056"
"1107","Erchenbühlstrasse","0.00000000","437.38900000","T30","T30","","","","","","8057"
"1854","Uraniastrasse","0.00000000","647.18000000","T50","T50","","","","","","8058"
"1647","Buchenrainstrasse","0.00000000","329.07700000","Fahrverbot","T0","","","","","","8059"
"1648","Albert-Näf-Platz","143.79100000","181.34500000","Fahrverbot","T0","","","","","","8060"
"1653","Feusisbergli","0.00000000","224.65500000","T30","T30","","","","","","8061"
"1654","Flora-Ruchat-Roncati-Garten","0.00000000","188.49100000","Fahrverbot","T0","","","","","","8062"
"1655","Känzeliweg","0.00000000","272.02600000","Fahrverbot","T0","","","","","","8063"
"1656","Kolbenhofstrasse","0.00000000","324.00400000","Fahrverbot","T0","","","","","","8064"
"1659","Lehfrauenweg","0.00000000","151.52000000","Fahrverbot","T0","","","","","","8065"
"1661","Lindenweg","0.00000000","227.55900000","Fahrverbot","T0","","","","","","8066"
"1662","Looächeranlage","0.00000000","325.14600000","Fahrverbot","T0","","","","","","8067"
"1664","Hainerweg","0.00000000","34.25000000","Fahrverbot","T0","","","","","","8068"
"1692","Eichhörnliweg","0.00000000","728.42600000","Fahrverbot","T0","","","","","","8069"
"1694","Kurt-Guggenheim-Anlage","0.00000000","59.90600000","Fahrverbot","T0","","","","","","8070"
"1695","Oberer Selnauweg","0.00000000","551.36300000","Fahrverbot","T0","","","","","","8071"
"1697","Raintobelweg","0.00000000","304.23900000","Fahrverbot","T0","","","","","","8072"
"1704","Espenhofweg","0.00000000","291.80300000","Fahrverbot","T0","","","","","","8073"
"1707","Kreuzstrasse","0.00000000","550.49500000","T50","T50","","","","","","8074"
"782","Glaubtenstrasse","0.00000000","542.51600000","T50","T50","","","","","","8075"
"799","Hambergersteig","0.00000000","386.48000000","Fahrverbot","T0","","","","","","8076"
"802","Orellistrasse","23.14000000","693.19400000","Fahrverbot","T0","","","","","","8077"
"803","Goldbrunnenstrasse","0.00000000","85.37800000","T20","T20","20150817000000","","","","","8078"
"804","Balberstrasse","185.05700000","566.09800000","T30","T30","","","","","","8079"
"805","Hesenlooweg","0.00000000","119.75400000","Fahrverbot","T0","20171005000000","","","","","8080"
"806","Heuelsteig","0.00000000","300.70100000","Fahrverbot","T0","","","","","","8081"
"808","Löwenstrasse","396.61600000","605.03500000","T30","T30","20181211000000","","","","","8082"
"1855","Scheuchzerstrasse","0.00000000","681.58000000","T30","T30","","","","","","8083"
"1858","Obstgartenstrasse","0.00000000","273.48400000","T30","T30","","","","","","8084"
"1859","In der Hub","0.00000000","53.81000000","T30","T30","20181114000000","","","","","8085"
"1860","Haldenbachstrasse","139.49300000","389.46700000","T30","T30","","","","","","8086"
"2370","Maneggpromenade","0.00000000","669.23400000","T30","T30","","","","","","8087"
"2371","Wickenweg","0.00000000","274.31300000","T20","T20","","","","","","8088"
"2372","Langgrütstrasse","550.43300000","1003.79400000","T30","T30","","","","","","8089"
"2373","Greblerweg","0.00000000","214.23200000","T30","T30","","","","","","8090"
"2374","Segnesstrasse","0.00000000","143.78000000","T30","T30","","","","","","8091"
"2375","Bühlwiesenstrasse","0.00000000","313.74900000","T30","T30","","","","","","8092"
"2376","Glattstegweg","0.00000000","427.47200000","T30","T30","","","","","","8093"
"1665","Dachsschleife","0.00000000","1407.13700000","Fahrverbot","T0","","","","","","8094"
"1668","Buchenbaumweg","0.00000000","184.80300000","Fahrverbot","T0","","","","","","8095"
"1669","Rolf-Liebermann-Weg","0.00000000","169.49100000","Fahrverbot","T0","","","","","","8096"
"1594","Uetlibergweg","0.00000000","1230.64200000","Fahrverbot","T0","","","","","","8097"
"1597","Unterdorfplatz","18.16600000","24.88900000","Fahrverbot","T0","","","","","","8098"
"1598","Unterdorfplatz","37.74800000","57.99800000","T30","T30","","","","","","8099"
"1599","Unterer Pfaffhauserweg","0.00000000","499.95200000","Fahrverbot","T0","","","","","","8100"
"1699","Breitlooweg","0.00000000","502.68600000","Fahrverbot","T0","","","","","","8101"
"1709","Hallwylstrasse","183.61600000","399.93000000","T30","T30","","","","","","8102"
"1710","Robert-Seidel-Hof","155.97000000","234.31200000","Fahrverbot","T0","","","","","","8103"
"1711","Milchbuckstrasse","115.51300000","386.99800000","T30","T30","","","","","","8104"
"1714","Emil-Oberhänsli-Platz","5.30900000","60.91200000","Fahrverbot","T0","","","","","","8105"
"1716","Bungertweg","0.00000000","14.27200000","T50","T50","","","","","","8106"
"1717","Förrlibuckstrasse","643.16600000","872.85600000","T30","T30","20200803000000","","","","","8107"
"1719","A3","4712.07100000","5082.57800000","T100","T100","","","","","","8108"
"1721","Vulkanplatz","134.66400000","392.83400000","Fahrverbot","T0","","","","","","8109"
"1722","Entlisbergtunnel","562.55500000","1116.80000000","T100","T100","","","","","","8110"
"1526","Buchenweg","207.34100000","412.23700000","Fahrverbot","T0","","","","","","8111"
"1528","Buchholzstrasse","241.73900000","857.11800000","T30","T30","","","","","","8112"
"2305","Birchstrasse","3719.83400000","3755.82100000","T50","T50","","","","","","8113"
"2306","Ulmbergtunnel","529.66400000","786.64800000","T50","T50","","","","","","8114"
"2309","Tram Vulkanplatz","0.00000000","90.66800000","Fahrverbot","T0","","","","","","8115"
"2311","Tunnelstrasse","817.67500000","906.72300000","T50","T50","","","","","","8116"
"2312","Ulmbergtunnel","8.10700000","264.99600000","T50","T50","","","","","","8117"
"2313","Rangierweg","80.88700000","258.10000000","Fahrverbot","T0","","","","","","8118"
"2314","Eichraintunnel","0.00000000","221.53500000","T50","T50","","","","","","8119"
"2317","Alfred-Altherr-Terrasse","125.48500000","259.11900000","Fahrverbot","T0","","","","","","8120"
