,Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,Year,RainDur,T,T_max_h1,p,StrGlo
9073,2014-11-11,0.0,Zch_Rosengartenstrasse,66.78,39.92,74.42,1.54,2.73,0.0,,2014.0,0.0,7.6,8.22,957.14,
9074,2014-11-12,0.0,Zch_Rosengartenstrasse,68.91,47.92,80.31,1.94,4.67,0.0,18.77,2014.0,496.38,8.61,10.52,955.84,
9075,2014-11-13,0.0,Zch_Rosengartenstrasse,47.06,53.5,65.71,6.4,23.64,0.0,13.56,2014.0,154.67,10.34,11.67,962.01,
9076,2014-11-14,0.0,Zch_Rosengartenstrasse,36.7,39.45,50.06,4.78,11.86,0.0,19.06,2014.0,0.0,8.82,10.39,959.51,
9077,2014-11-15,0.0,Zch_Rosengartenstrasse,28.56,38.42,42.99,15.13,46.7,0.0,11.9,2014.0,271.57,9.7,12.3,953.68,
9078,2014-11-16,0.0,Zch_Rosengartenstrasse,26.29,42.7,43.4,31.15,54.98,0.0,7.16,2014.0,229.72,8.64,11.27,954.35,
9079,2014-11-17,0.0,Zch_Rosengartenstrasse,55.62,52.03,71.8,5.28,18.46,0.0,13.53,2014.0,283.52,8.2,9.82,955.14,
9080,2014-11-18,0.0,Zch_Rosengartenstrasse,48.28,48.01,63.81,20.8,46.46,0.0,11.61,2014.0,242.32,8.11,10.34,958.89,
9081,2014-11-19,0.0,Zch_Rosengartenstrasse,60.0,56.36,77.57,11.29,30.53,0.0,16.99,2014.0,0.4,8.26,10.49,968.8,
9082,2014-11-20,0.0,Zch_Rosengartenstrasse,54.15,42.38,65.58,3.51,10.8,0.0,17.84,2014.0,0.0,5.51,6.93,973.66,
9083,2014-11-21,0.0,Zch_Rosengartenstrasse,70.02,42.95,78.6,2.1,4.96,0.0,25.24,2014.0,0.0,7.65,11.12,971.29,
9084,2014-11-22,0.0,Zch_Rosengartenstrasse,70.12,30.49,72.16,2.05,5.25,0.0,23.68,2014.0,0.0,6.47,8.13,971.06,
9085,2014-11-23,0.0,Zch_Rosengartenstrasse,66.47,33.17,70.64,1.83,4.25,0.0,21.03,2014.0,0.0,5.53,6.8,972.26,
9086,2014-11-24,0.0,Zch_Rosengartenstrasse,116.52,45.47,117.19,1.36,2.2,0.0,31.26,2014.0,2.05,9.0,13.75,972.07,
9087,2014-11-25,0.0,Zch_Rosengartenstrasse,53.85,37.19,62.62,1.47,2.77,0.0,22.01,2014.0,0.0,8.81,9.18,970.05,
9088,2014-11-26,0.0,Zch_Rosengartenstrasse,59.2,30.87,63.61,1.34,2.65,0.0,,2014.0,1.17,8.63,9.7,964.69,
9089,2014-11-27,0.0,Zch_Rosengartenstrasse,61.5,32.95,66.54,1.29,2.24,0.0,,2014.0,0.0,7.83,8.57,959.34,
9090,2014-11-28,0.0,Zch_Rosengartenstrasse,48.61,32.68,56.06,2.03,6.0,0.0,15.23,2014.0,0.0,5.88,6.81,958.11,
9091,2014-11-29,0.0,Zch_Rosengartenstrasse,37.28,28.69,44.89,1.79,3.75,0.0,14.85,2014.0,0.0,3.82,4.22,961.92,
9092,2014-11-30,0.0,Zch_Rosengartenstrasse,37.28,25.09,43.01,1.54,3.15,0.0,15.49,2014.0,0.0,3.66,4.52,960.48,
9093,2014-12-01,0.0,Zch_Rosengartenstrasse,50.21,27.69,54.73,1.38,3.05,0.0,14.68,2014.0,139.1,3.5,4.3,955.13,
9094,2014-12-02,0.0,Zch_Rosengartenstrasse,59.45,32.66,64.74,1.33,2.37,0.0,19.0,2014.0,9.77,4.08,5.0,958.95,
9095,2014-12-03,0.0,Zch_Rosengartenstrasse,61.54,29.86,64.96,1.35,3.01,0.0,16.03,2014.0,8.62,4.41,5.18,963.33,
9096,2014-12-04,0.0,Zch_Rosengartenstrasse,61.47,41.35,70.91,1.36,2.77,0.0,20.21,2014.0,0.0,4.61,5.73,963.48,
9097,2014-12-05,0.0,Zch_Rosengartenstrasse,52.7,51.88,69.38,2.89,7.18,0.0,19.52,2014.0,0.07,4.07,4.99,966.68,
9098,2014-12-06,0.0,Zch_Rosengartenstrasse,42.54,40.32,55.19,3.24,8.95,0.0,12.37,2014.0,99.5,3.71,4.56,969.42,
9099,2014-12-07,0.0,Zch_Rosengartenstrasse,31.34,35.16,43.52,2.61,5.45,0.0,17.09,2014.0,10.73,4.2,5.16,971.31,
9100,2014-12-08,0.0,Zch_Rosengartenstrasse,60.21,52.68,75.82,5.95,12.85,0.0,18.83,2014.0,192.5,4.25,5.21,969.89,
9101,2014-12-09,0.0,Zch_Rosengartenstrasse,56.76,48.34,70.79,2.58,7.45,0.0,18.73,2014.0,26.22,2.56,3.6,974.76,
9102,2014-12-10,0.0,Zch_Rosengartenstrasse,74.74,52.95,87.61,8.26,23.23,0.0,21.42,2014.0,13.87,2.65,4.56,974.9,
9103,2014-12-11,0.0,Zch_Rosengartenstrasse,45.28,43.22,58.91,33.52,58.03,0.0,13.09,2014.0,54.78,6.16,7.33,969.86,
9104,2014-12-12,0.0,Zch_Rosengartenstrasse,78.48,65.19,97.01,25.35,61.77,0.0,15.04,2014.0,0.0,7.02,9.39,963.92,
9105,2014-12-13,0.0,Zch_Rosengartenstrasse,70.85,68.87,92.82,19.22,49.15,0.0,17.39,2014.0,0.0,8.91,12.9,963.03,
9106,2014-12-14,0.0,Zch_Rosengartenstrasse,51.03,64.77,74.79,7.41,16.64,0.0,19.2,2014.0,119.07,8.84,10.82,966.83,
9107,2014-12-15,0.0,Zch_Rosengartenstrasse,86.67,65.41,103.69,3.21,12.45,0.0,21.49,2014.0,183.63,8.97,11.27,967.33,
9108,2014-12-16,0.0,Zch_Rosengartenstrasse,54.24,54.83,72.16,10.59,26.28,0.0,20.69,2014.0,4.35,8.0,9.74,964.16,
9109,2014-12-17,0.0,Zch_Rosengartenstrasse,53.56,49.42,68.79,18.79,36.42,0.0,12.11,2014.0,316.88,5.94,7.01,964.86,
9110,2014-12-18,0.0,Zch_Rosengartenstrasse,69.37,50.63,82.09,13.49,23.96,0.0,12.99,2014.0,40.4,8.6,10.87,970.12,
9111,2014-12-19,0.0,Zch_Rosengartenstrasse,42.55,41.29,55.71,24.7,47.77,0.0,10.5,2014.0,150.83,10.62,13.08,972.31,
9112,2014-12-20,0.0,Zch_Rosengartenstrasse,15.61,30.37,28.39,44.76,56.94,0.0,,2014.0,105.72,7.17,9.61,976.92,
9113,2014-12-21,0.0,Zch_Rosengartenstrasse,21.94,42.56,39.84,33.35,59.51,0.0,,2014.0,0.0,5.31,7.1,982.69,
9114,2014-12-22,0.0,Zch_Rosengartenstrasse,72.54,58.46,88.73,13.16,34.11,0.0,,2014.0,0.0,4.39,6.84,979.49,
9115,2014-12-23,0.0,Zch_Rosengartenstrasse,157.87,75.9,166.26,2.96,17.22,0.0,28.47,2014.0,0.0,4.28,10.28,975.93,
9116,2014-12-24,0.0,Zch_Rosengartenstrasse,81.65,64.02,98.94,10.19,39.79,0.0,26.08,2014.0,0.0,4.53,7.91,974.97,
9117,2014-12-25,0.0,Zch_Rosengartenstrasse,11.4,30.24,24.95,39.2,58.39,0.0,14.17,2014.0,234.38,5.95,8.1,976.2,
9118,2014-12-26,0.0,Zch_Rosengartenstrasse,20.74,39.97,37.53,30.0,51.96,0.0,13.6,2014.0,73.93,2.67,4.66,977.58,
9119,2014-12-27,0.0,Zch_Rosengartenstrasse,32.93,40.45,47.56,30.85,48.8,0.0,11.75,2014.0,836.5,1.31,2.74,955.8,
9120,2014-12-28,0.0,Zch_Rosengartenstrasse,20.46,31.65,32.96,29.11,46.33,0.0,14.9,2014.0,335.83,-1.32,1.04,962.48,
9121,2014-12-29,0.0,Zch_Rosengartenstrasse,38.44,48.57,56.22,16.78,38.45,0.0,23.5,2014.0,261.4,-5.79,-2.78,981.67,
9122,2014-12-30,0.0,Zch_Rosengartenstrasse,38.69,53.13,58.8,9.03,17.17,0.0,20.07,2014.0,464.22,-1.58,-0.15,984.17,
9123,2014-12-31,0.0,Zch_Rosengartenstrasse,36.23,52.81,56.67,9.75,25.36,0.0,36.69,2014.0,0.02,-0.48,1.23,983.14,
9124,2015-01-01,0.0,Zch_Rosengartenstrasse,24.92,44.49,43.25,15.05,29.2,0.0,64.5,2015.0,0.0,-1.85,-0.88,984.71,
9125,2015-01-02,0.0,Zch_Rosengartenstrasse,39.0,51.43,58.16,8.3,18.36,0.0,30.98,2015.0,281.82,0.71,2.95,984.17,
9126,2015-01-03,0.0,Zch_Rosengartenstrasse,41.21,43.4,55.74,19.85,53.42,0.0,15.49,2015.0,266.76,5.06,9.21,977.25,
9127,2015-01-04,0.0,Zch_Rosengartenstrasse,19.43,38.15,35.53,31.86,49.97,0.0,7.25,2015.0,33.58,4.81,9.23,980.47,
9128,2015-01-05,0.0,Zch_Rosengartenstrasse,70.13,66.82,91.17,3.87,10.55,0.0,23.41,2015.0,0.0,0.69,4.47,982.07,
9129,2015-01-06,0.0,Zch_Rosengartenstrasse,146.87,70.14,154.43,1.69,3.27,0.0,43.89,2015.0,0.0,-0.26,3.97,975.23,
9130,2015-01-07,0.0,Zch_Rosengartenstrasse,120.63,67.41,131.97,2.25,5.94,0.0,,2015.0,0.0,2.29,5.85,979.22,
9131,2015-01-08,0.0,Zch_Rosengartenstrasse,103.07,62.72,115.44,18.95,53.92,0.0,19.94,2015.0,138.63,5.51,9.13,980.69,
9132,2015-01-09,0.0,Zch_Rosengartenstrasse,35.32,36.7,47.51,43.79,59.84,0.0,9.73,2015.0,138.07,8.32,11.43,980.8,
9133,2015-01-10,0.0,Zch_Rosengartenstrasse,8.95,14.71,14.86,50.56,59.84,0.0,3.91,2015.0,0.0,13.84,15.93,973.38,
9134,2015-01-11,0.0,Zch_Rosengartenstrasse,11.95,22.29,21.24,54.85,66.7,0.0,6.18,2015.0,328.68,6.03,12.01,973.83,
9135,2015-01-12,0.0,Zch_Rosengartenstrasse,68.92,62.05,87.71,25.87,63.88,0.0,16.76,2015.0,0.0,4.56,7.57,977.29,
9136,2015-01-13,0.0,Zch_Rosengartenstrasse,97.58,68.0,113.8,18.79,51.6,0.0,19.62,2015.0,0.0,6.76,12.44,968.27,
9137,2015-01-14,0.0,Zch_Rosengartenstrasse,48.25,53.31,66.56,34.0,67.31,0.0,9.22,2015.0,292.13,7.17,10.89,967.75,
9138,2015-01-15,0.0,Zch_Rosengartenstrasse,118.92,80.66,137.52,8.63,23.3,0.0,23.46,2015.0,0.0,6.0,9.31,962.47,
9139,2015-01-16,0.0,Zch_Rosengartenstrasse,80.12,61.95,96.63,11.99,48.17,0.0,23.62,2015.0,50.9,6.01,8.91,957.49,
9140,2015-01-17,0.0,Zch_Rosengartenstrasse,41.81,56.45,63.04,14.78,44.89,0.0,9.35,2015.0,1097.93,2.4,4.12,964.74,
9141,2015-01-18,0.0,Zch_Rosengartenstrasse,17.39,40.25,34.99,23.39,46.99,0.0,13.58,2015.0,0.0,1.35,2.54,965.85,
9142,2015-01-19,0.0,Zch_Rosengartenstrasse,51.21,56.54,70.62,12.0,35.9,0.0,24.73,2015.0,45.96,1.79,3.42,961.19,
9143,2015-01-20,0.0,Zch_Rosengartenstrasse,62.07,58.46,80.33,3.24,11.0,0.0,20.86,2015.0,719.43,2.01,2.68,959.79,
9144,2015-01-21,0.0,Zch_Rosengartenstrasse,31.14,43.87,47.91,15.13,27.86,0.0,19.68,2015.0,0.0,1.76,2.31,958.34,
9145,2015-01-22,0.0,Zch_Rosengartenstrasse,46.13,45.48,60.77,8.47,22.87,0.0,31.63,2015.0,0.25,1.36,2.12,961.39,
9146,2015-01-23,0.0,Zch_Rosengartenstrasse,47.51,44.59,61.41,4.23,10.54,0.0,22.82,2015.0,4.73,1.3,1.84,969.69,
9147,2015-01-24,0.0,Zch_Rosengartenstrasse,41.31,38.25,53.12,6.76,17.08,0.0,22.31,2015.0,151.1,1.61,3.21,971.16,
9148,2015-01-25,0.0,Zch_Rosengartenstrasse,16.78,41.26,35.03,21.0,45.21,0.0,17.89,2015.0,247.8,0.79,1.87,977.26,
9149,2015-01-26,0.0,Zch_Rosengartenstrasse,76.31,70.47,98.03,13.27,34.22,0.0,19.24,2015.0,351.56,-0.02,0.93,974.91,
9150,2015-01-27,0.0,Zch_Rosengartenstrasse,50.98,58.82,71.63,17.46,35.25,0.0,14.46,2015.0,127.61,2.25,3.65,972.41,
9151,2015-01-28,0.0,Zch_Rosengartenstrasse,60.24,55.98,77.57,26.67,52.46,0.0,17.76,2015.0,16.75,2.16,3.71,966.41,
9152,2015-01-29,0.0,Zch_Rosengartenstrasse,61.36,67.05,84.26,28.93,58.0,0.0,8.9,2015.0,550.4,2.95,3.88,945.3,
9153,2015-01-30,0.0,Zch_Rosengartenstrasse,35.41,43.75,51.27,46.39,70.6,0.0,7.6,2015.0,144.85,1.78,3.18,932.04,
9154,2015-01-31,0.0,Zch_Rosengartenstrasse,28.76,42.4,45.23,37.66,49.05,0.0,10.46,2015.0,64.63,2.19,4.04,936.5,
9155,2015-02-01,0.0,Zch_Rosengartenstrasse,16.88,30.52,29.49,41.08,58.18,0.0,8.32,2015.0,195.8,1.2,1.92,944.16,
9156,2015-02-02,0.0,Zch_Rosengartenstrasse,46.02,50.1,63.1,31.57,61.65,0.0,8.1,2015.0,221.23,1.1,2.34,952.41,
9157,2015-02-03,0.0,Zch_Rosengartenstrasse,42.79,54.29,62.69,23.5,42.85,0.0,14.68,2015.0,0.0,-0.24,0.78,952.16,
9158,2015-02-04,0.0,Zch_Rosengartenstrasse,34.67,44.27,50.94,32.86,51.54,0.0,21.78,2015.0,0.0,-1.62,0.17,957.58,
9159,2015-02-05,0.0,Zch_Rosengartenstrasse,20.23,34.1,34.05,31.03,48.48,0.0,20.98,2015.0,2.5,-1.64,-0.84,960.31,
9160,2015-02-06,0.0,Zch_Rosengartenstrasse,12.84,28.32,25.1,43.9,53.53,0.0,33.13,2015.0,0.0,-1.4,-0.51,963.02,
9161,2015-02-07,0.0,Zch_Rosengartenstrasse,15.26,37.11,31.64,38.53,54.26,0.0,35.32,2015.0,0.0,-2.84,-1.69,972.75,
9162,2015-02-08,0.0,Zch_Rosengartenstrasse,26.32,58.92,51.92,14.96,32.67,0.0,44.39,2015.0,152.23,-2.2,1.13,976.1,
9163,2015-02-09,0.0,Zch_Rosengartenstrasse,93.68,84.17,119.13,8.31,36.71,0.0,35.52,2015.0,0.0,-1.06,2.11,979.71,
9164,2015-02-10,0.0,Zch_Rosengartenstrasse,50.3,67.48,75.61,16.23,51.75,0.0,26.79,2015.0,0.0,0.56,4.94,977.44,
9165,2015-02-11,0.0,Zch_Rosengartenstrasse,65.85,65.48,87.03,7.36,17.72,0.0,39.93,2015.0,0.2,0.28,2.94,974.54,
9166,2015-02-12,0.0,Zch_Rosengartenstrasse,72.48,70.96,95.21,2.78,11.4,0.0,54.46,2015.0,0.0,-0.92,2.4,972.49,
9167,2015-02-13,0.0,Zch_Rosengartenstrasse,105.39,84.61,128.75,2.67,7.87,0.0,54.83,2015.0,0.0,0.09,3.8,968.63,
9168,2015-02-14,0.0,Zch_Rosengartenstrasse,41.84,63.91,66.96,7.51,23.93,0.0,37.46,2015.0,0.0,2.18,7.39,960.64,
9169,2015-02-15,0.0,Zch_Rosengartenstrasse,34.46,59.68,58.84,4.69,16.55,0.0,42.21,2015.0,0.4,0.71,3.28,960.85,
9170,2015-02-16,0.0,Zch_Rosengartenstrasse,44.48,63.34,68.79,4.15,11.93,0.0,49.37,2015.0,0.0,0.66,2.33,967.85,
9171,2015-02-17,0.0,Zch_Rosengartenstrasse,62.79,69.51,86.69,3.67,9.65,0.0,50.92,2015.0,1.7,1.03,2.36,978.96,
9172,2015-02-18,0.0,Zch_Rosengartenstrasse,32.86,61.43,58.47,9.03,18.0,0.0,31.56,2015.0,5.22,0.3,0.89,985.94,
9173,2015-02-19,0.0,Zch_Rosengartenstrasse,65.89,69.91,89.38,9.93,22.19,0.0,47.06,2015.0,0.0,2.34,6.37,979.93,
9174,2015-02-20,0.0,Zch_Rosengartenstrasse,109.35,92.36,135.97,11.53,43.42,0.0,39.77,2015.0,0.0,4.44,10.67,967.57,
9175,2015-02-21,0.0,Zch_Rosengartenstrasse,43.49,65.75,69.25,28.25,55.24,0.0,20.73,2015.0,433.97,3.49,6.28,953.22,
9176,2015-02-22,0.0,Zch_Rosengartenstrasse,17.82,47.14,38.94,27.78,55.91,0.0,16.62,2015.0,322.53,2.48,4.49,958.79,
9177,2015-02-23,0.0,Zch_Rosengartenstrasse,70.45,71.03,93.63,14.97,29.47,0.0,19.18,2015.0,479.43,2.46,4.89,954.93,
9178,2015-02-24,0.0,Zch_Rosengartenstrasse,57.94,66.53,81.24,21.33,42.77,0.0,17.84,2015.0,4.38,4.39,5.44,960.43,
9179,2015-02-25,0.0,Zch_Rosengartenstrasse,48.38,62.38,71.41,23.65,47.75,0.0,17.3,2015.0,5.77,4.49,7.19,968.68,
9180,2015-02-26,0.0,Zch_Rosengartenstrasse,65.52,69.65,88.96,16.97,56.34,0.0,23.83,2015.0,0.0,3.37,8.07,968.5,
9181,2015-02-27,0.0,Zch_Rosengartenstrasse,64.19,63.21,84.52,23.52,39.67,0.0,12.23,2015.0,790.81,3.26,4.28,963.89,
9182,2015-02-28,0.0,Zch_Rosengartenstrasse,31.1,49.11,50.62,24.46,41.97,0.0,16.52,2015.0,71.23,3.73,5.64,969.31,
9183,2015-03-01,0.0,Zch_Rosengartenstrasse,28.74,43.31,45.69,33.72,52.15,0.0,9.64,2015.0,256.65,5.87,8.98,962.69,
9184,2015-03-02,0.0,Zch_Rosengartenstrasse,26.99,40.42,42.78,48.07,63.77,0.0,6.76,2015.0,372.95,7.82,10.11,962.29,
9185,2015-03-03,0.0,Zch_Rosengartenstrasse,64.67,68.32,87.58,30.32,64.46,0.0,16.96,2015.0,0.0,6.71,11.04,972.28,
9186,2015-03-04,0.0,Zch_Rosengartenstrasse,42.66,55.38,63.16,38.21,80.4,0.0,11.95,2015.0,120.83,4.85,8.09,975.93,
9187,2015-03-05,0.0,Zch_Rosengartenstrasse,40.73,52.3,60.0,30.55,61.78,0.0,15.61,2015.0,0.01,3.74,6.13,983.24,
9188,2015-03-06,0.0,Zch_Rosengartenstrasse,46.42,65.57,71.5,21.19,58.23,0.0,24.33,2015.0,0.0,3.67,8.18,984.65,
9189,2015-03-07,0.0,Zch_Rosengartenstrasse,36.11,64.47,62.67,20.02,54.12,0.0,24.63,2015.0,0.0,4.71,10.64,980.86,
9190,2015-03-08,0.0,Zch_Rosengartenstrasse,41.67,62.88,66.29,19.76,65.31,0.0,25.64,2015.0,0.0,6.94,14.67,974.73,
9191,2015-03-09,0.0,Zch_Rosengartenstrasse,66.12,71.24,90.27,16.69,55.04,0.0,28.51,2015.0,0.0,8.92,15.24,973.76,
9192,2015-03-10,0.0,Zch_Rosengartenstrasse,64.98,73.56,90.56,14.95,51.46,0.0,34.98,2015.0,0.0,9.32,14.67,975.17,
9193,2015-03-11,0.0,Zch_Rosengartenstrasse,29.94,44.45,47.24,28.03,44.33,0.0,26.97,2015.0,2.27,9.31,12.36,975.66,
9194,2015-03-12,0.0,Zch_Rosengartenstrasse,24.73,38.47,39.95,42.74,69.5,0.0,16.15,2015.0,0.0,5.74,10.02,975.36,
9195,2015-03-13,0.0,Zch_Rosengartenstrasse,39.28,49.37,57.31,27.58,53.33,0.0,30.39,2015.0,0.0,5.23,10.63,969.4,
9196,2015-03-14,0.0,Zch_Rosengartenstrasse,19.76,35.82,34.58,34.75,62.52,0.0,34.02,2015.0,0.0,4.3,8.56,969.89,
9197,2015-03-15,0.0,Zch_Rosengartenstrasse,14.04,31.5,27.73,24.89,44.03,0.0,45.24,2015.0,0.0,5.09,8.75,969.57,
9198,2015-03-16,0.0,Zch_Rosengartenstrasse,54.0,64.83,77.19,14.37,34.6,0.0,45.24,2015.0,0.0,8.72,14.92,969.47,
9199,2015-03-17,0.0,Zch_Rosengartenstrasse,67.35,76.89,94.21,10.65,30.95,0.0,42.68,2015.0,0.0,10.72,16.37,970.87,
9200,2015-03-18,0.0,Zch_Rosengartenstrasse,62.5,71.76,87.63,24.75,60.95,0.0,38.34,2015.0,0.0,12.44,17.89,972.44,
9201,2015-03-19,0.0,Zch_Rosengartenstrasse,40.85,59.09,63.66,40.24,83.21,0.0,43.86,2015.0,0.0,11.77,15.9,971.98,
9202,2015-03-20,0.0,Zch_Rosengartenstrasse,30.22,65.57,58.52,35.04,75.49,0.0,48.65,2015.0,0.0,9.97,15.15,970.3,
9203,2015-03-21,0.0,Zch_Rosengartenstrasse,45.73,63.05,69.64,24.97,61.87,0.0,48.17,2015.0,546.2,7.96,10.95,966.14,
9204,2015-03-22,0.0,Zch_Rosengartenstrasse,7.05,21.56,16.93,41.29,58.8,0.0,23.5,2015.0,54.25,5.32,7.03,966.72,
9205,2015-03-23,0.0,Zch_Rosengartenstrasse,40.91,54.04,61.05,26.92,51.79,0.0,28.94,2015.0,0.0,8.57,12.65,964.82,
9206,2015-03-24,0.0,Zch_Rosengartenstrasse,56.07,69.13,81.1,22.87,69.3,0.0,33.47,2015.0,0.0,10.27,16.63,957.84,
9207,2015-03-25,0.0,Zch_Rosengartenstrasse,50.63,64.45,74.3,16.69,34.86,0.0,26.13,2015.0,308.58,8.46,12.31,954.01,
9208,2015-03-26,0.0,Zch_Rosengartenstrasse,57.13,48.9,71.37,19.13,34.74,0.0,16.81,2015.0,305.72,6.28,7.56,960.34,
9209,2015-03-27,0.0,Zch_Rosengartenstrasse,37.39,57.04,59.81,35.42,53.22,0.0,18.85,2015.0,114.35,8.04,11.85,969.05,
9210,2015-03-28,0.0,Zch_Rosengartenstrasse,35.57,55.29,57.43,37.58,68.52,0.0,20.56,2015.0,75.03,8.25,14.12,971.39,
9211,2015-03-29,0.0,Zch_Rosengartenstrasse,9.13,18.61,17.05,60.6,76.94,0.0,6.41,2015.0,401.77,10.42,12.28,963.09,
9212,2015-03-30,0.0,Zch_Rosengartenstrasse,20.39,31.63,32.89,62.86,77.14,0.0,4.35,2015.0,304.36,10.26,12.04,959.94,
9213,2015-03-31,0.0,Zch_Rosengartenstrasse,17.75,25.78,27.72,65.86,88.2,0.0,9.33,2015.0,89.18,11.95,15.34,962.16,
9214,2015-04-01,0.0,Zch_Rosengartenstrasse,24.73,36.7,39.02,58.72,86.42,0.0,13.07,2015.0,173.64,5.89,8.96,971.85,
9215,2015-04-02,0.0,Zch_Rosengartenstrasse,24.28,39.22,39.97,51.43,68.94,0.0,9.72,2015.0,662.16,5.8,7.05,969.9,
9216,2015-04-03,0.0,Zch_Rosengartenstrasse,18.05,40.03,35.41,42.52,71.32,0.0,8.94,2015.0,145.55,5.73,10.27,969.83,
9217,2015-04-04,0.0,Zch_Rosengartenstrasse,22.73,38.81,38.52,32.73,58.58,0.0,7.54,2015.0,610.15,6.12,8.15,962.44,
9218,2015-04-05,0.0,Zch_Rosengartenstrasse,10.52,27.19,22.65,56.58,80.43,0.0,11.64,2015.0,0.18,4.47,6.72,968.48,
9219,2015-04-06,0.0,Zch_Rosengartenstrasse,11.82,34.2,27.36,51.32,73.3,0.0,11.99,2015.0,0.59,4.29,7.92,975.79,
9220,2015-04-07,0.0,Zch_Rosengartenstrasse,19.33,46.61,39.87,42.84,84.03,0.0,17.54,2015.0,0.0,5.55,10.34,982.54,
9221,2015-04-08,0.0,Zch_Rosengartenstrasse,38.4,57.56,60.88,42.83,87.22,0.0,18.34,2015.0,0.0,8.57,15.74,980.2,
9222,2015-04-09,0.0,Zch_Rosengartenstrasse,53.46,74.9,82.03,38.45,86.69,0.0,27.27,2015.0,0.0,12.22,19.81,976.09,
9223,2015-04-10,0.0,Zch_Rosengartenstrasse,56.46,80.68,87.45,37.48,95.98,0.0,26.83,2015.0,0.0,14.78,21.8,972.11,
9224,2015-04-11,0.0,Zch_Rosengartenstrasse,18.09,42.73,36.85,78.03,106.58,0.0,16.66,2015.0,52.18,14.05,15.66,974.76,
9225,2015-04-12,0.0,Zch_Rosengartenstrasse,20.16,48.81,41.69,47.33,86.02,0.0,18.86,2015.0,0.0,14.77,20.3,978.51,
9226,2015-04-13,0.0,Zch_Rosengartenstrasse,41.03,61.34,64.97,38.6,78.45,0.0,22.92,2015.0,0.0,15.44,21.18,979.17,
9227,2015-04-14,0.0,Zch_Rosengartenstrasse,58.67,67.48,82.33,35.6,82.67,0.0,22.37,2015.0,0.0,15.27,20.68,978.44,
9228,2015-04-15,0.0,Zch_Rosengartenstrasse,65.99,77.74,93.55,31.18,63.93,0.0,21.74,2015.0,0.0,16.44,24.15,970.62,
9229,2015-04-16,0.0,Zch_Rosengartenstrasse,45.71,66.81,71.58,41.19,82.48,0.0,24.23,2015.0,65.92,16.03,22.19,965.85,
9230,2015-04-17,0.0,Zch_Rosengartenstrasse,51.26,60.9,72.94,30.12,65.29,0.0,23.68,2015.0,680.83,13.18,14.31,964.55,
9231,2015-04-18,0.0,Zch_Rosengartenstrasse,12.1,22.05,21.23,67.07,86.72,0.0,,2015.0,132.62,9.21,12.07,969.85,
9232,2015-04-19,0.0,Zch_Rosengartenstrasse,6.56,20.97,16.22,76.74,100.62,0.0,,2015.0,0.0,10.53,16.86,967.34,
9233,2015-04-20,0.0,Zch_Rosengartenstrasse,21.33,46.14,41.23,60.14,103.05,0.0,,2015.0,0.0,12.41,18.37,972.35,
9234,2015-04-21,0.0,Zch_Rosengartenstrasse,22.1,48.67,43.17,59.8,102.18,0.0,18.96,2015.0,0.0,14.55,20.8,976.15,
9235,2015-04-22,0.0,Zch_Rosengartenstrasse,41.58,64.43,67.03,49.73,88.32,0.0,20.37,2015.0,0.0,15.83,23.55,972.34,
9236,2015-04-23,0.0,Zch_Rosengartenstrasse,21.0,39.46,37.47,68.31,98.22,0.0,19.07,2015.0,0.0,12.55,17.85,966.83,
9237,2015-04-24,0.0,Zch_Rosengartenstrasse,38.85,67.09,66.23,54.71,95.26,0.0,25.71,2015.0,0.0,14.51,21.93,964.66,
9238,2015-04-25,0.0,Zch_Rosengartenstrasse,23.76,55.27,47.95,49.85,96.23,0.0,21.63,2015.0,160.31,14.55,18.08,962.61,
9239,2015-04-26,0.0,Zch_Rosengartenstrasse,12.7,35.04,28.5,58.84,92.74,0.0,10.18,2015.0,29.97,15.66,20.14,958.92,
9240,2015-04-27,0.0,Zch_Rosengartenstrasse,32.34,48.17,51.12,46.7,86.73,0.0,19.25,2015.0,84.1,16.17,21.54,951.85,
9241,2015-04-28,0.0,Zch_Rosengartenstrasse,42.63,41.84,56.06,24.77,61.8,0.0,13.73,2015.0,548.91,9.07,12.89,965.6,
9242,2015-04-29,0.0,Zch_Rosengartenstrasse,33.5,44.74,50.25,37.0,68.07,0.0,30.67,2015.0,17.65,10.07,15.08,967.64,
9243,2015-04-30,0.0,Zch_Rosengartenstrasse,36.93,57.53,59.7,50.37,70.52,0.0,19.67,2015.0,166.42,12.99,17.31,966.0,
9244,2015-05-01,0.0,Zch_Rosengartenstrasse,26.66,39.8,42.19,43.41,61.78,0.0,4.64,2015.0,604.82,12.0,14.51,957.83,
9245,2015-05-02,0.0,Zch_Rosengartenstrasse,21.81,37.68,37.19,34.7,57.62,0.0,4.75,2015.0,253.15,14.27,17.41,961.09,
9246,2015-05-03,0.0,Zch_Rosengartenstrasse,41.05,48.24,58.14,25.49,48.95,0.0,6.67,2015.0,442.41,15.17,17.82,959.71,
9247,2015-05-04,0.0,Zch_Rosengartenstrasse,73.28,63.4,91.91,20.14,39.99,0.0,10.73,2015.0,158.6,17.28,20.15,961.09,
9248,2015-05-05,0.0,Zch_Rosengartenstrasse,99.27,81.42,122.16,22.12,66.72,0.0,27.6,2015.0,220.36,17.58,23.17,959.39,
