,Unnamed: 0.1,Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN,RainDur,T,T_max_h1,p,StrGlo,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep,Weekday_0,Weekday_1,Weekday_2,Weekday_3,Weekday_4,Weekday_5,Weekday_6,1.5km_green,1km_green,500m_green,200m_green,1.5km_trees,1km_trees,500m_trees,200m_trees,WD,WVv,WVs,Hr,NO2_tomorrow
7564,7564,2021-09-20,29160.0,Zch_Schimmelstrasse,16.88,31.05,29.77,35.49,65.02,0.0,7.96,5.17,,,18194.28,163.18,14.1,16.36,971.0,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,234.03958333333333,0.20958333333333334,0.6329166666666667,86.32166666666666,27.44
7565,7565,2021-09-21,31364.0,Zch_Schimmelstrasse,20.6,27.44,30.86,41.06,81.6,0.0,14.62,10.41,,,13523.68,0.0,14.98,18.76,977.51,,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,232.74666666666667,0.3725,0.9470833333333334,73.34208333333333,27.69
7566,7566,2021-09-22,33167.0,Zch_Schimmelstrasse,18.92,27.69,29.65,45.66,78.71,0.0,17.6,12.26,,,14987.0,0.0,14.03,18.05,978.17,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,253.9725,0.43124999999999997,1.01625,70.42333333333333,37.72
7567,7567,2021-09-23,33897.0,Zch_Schimmelstrasse,24.65,37.72,39.49,31.2,68.6,0.0,18.26,12.14,,,17122.46,0.0,14.84,20.78,973.87,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,8273,3779,901,140,10143,4389,1138,124,215.28166666666667,0.22416666666666665,0.6845833333333333,76.64541666666666,39.44
7568,7568,2021-09-24,35156.0,Zch_Schimmelstrasse,23.4,39.44,39.39,27.11,80.31,0.0,18.51,11.9,,,18103.91,0.0,16.89,22.38,971.65,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8273,3779,901,140,10143,4389,1138,124,189.18458333333334,0.23458333333333334,0.5741666666666666,76.81583333333333,43.76
7569,7569,2021-09-25,30957.0,Zch_Schimmelstrasse,23.6,43.76,41.81,27.09,71.95,0.0,18.47,12.63,,,18997.48,78.96,18.41,24.35,970.19,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,8273,3779,901,140,10143,4389,1138,124,225.37666666666667,0.24125,0.6108333333333333,76.54208333333334,22.66
7570,7570,2021-09-26,28279.0,Zch_Schimmelstrasse,6.59,22.66,17.13,44.24,73.6,0.0,13.59,9.45,,,12073.29,32.65,18.22,21.07,971.07,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,8273,3779,901,140,10143,4389,1138,124,230.24541666666667,0.14708333333333332,0.53875,82.89125,34.88
7571,7571,2021-09-27,32523.0,Zch_Schimmelstrasse,14.89,34.88,30.18,37.39,72.5,0.0,14.38,9.69,,,16930.09,3.78,18.51,22.21,971.83,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,183.42208333333335,0.08750000000000001,0.5079166666666667,76.95458333333333,23.96
7572,7572,2021-09-28,32768.0,Zch_Schimmelstrasse,14.34,23.96,24.02,50.56,69.15,0.0,9.43,5.65,,,12737.56,12.35,16.17,17.92,973.94,,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,232.22833333333335,0.28958333333333336,0.8962500000000001,72.8575,20.42
7573,7573,2021-09-29,33242.0,Zch_Schimmelstrasse,8.65,20.42,17.61,50.73,77.82,0.0,9.2,5.61,,,11471.1,56.58,15.61,19.82,974.72,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,178.15374999999997,0.27499999999999997,0.7675000000000001,72.28458333333333,40.38
7574,7574,2021-09-30,35442.0,Zch_Schimmelstrasse,25.07,40.38,41.22,38.93,64.47,0.0,9.63,5.37,,,19285.89,0.0,13.66,16.65,978.9,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,8273,3779,901,140,10143,4389,1138,124,221.1341666666667,0.15708333333333332,0.6791666666666667,60.83375,46.44
7575,7575,2021-10-01,36349.0,Zch_Schimmelstrasse,31.87,46.44,49.84,18.44,57.35,0.0,15.67,8.56,,,20268.29,0.0,14.13,20.76,972.81,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8273,3779,901,140,10143,4389,1138,124,196.13125,0.20958333333333334,0.5729166666666666,72.79416666666667,34.39
7576,7576,2021-10-02,38068.0,Zch_Schimmelstrasse,9.21,34.39,25.37,34.45,84.39,0.0,14.14,9.74,,,15862.87,20.88,17.56,22.39,966.39,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8273,3779,901,140,10143,4389,1138,124,140.22041666666667,0.14666666666666667,0.59,71.1075,32.41
7577,7577,2021-10-03,33583.0,Zch_Schimmelstrasse,14.24,32.41,28.36,36.41,84.75,0.0,13.15,9.05,,,13401.45,0.07,16.74,21.53,961.95,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8273,3779,901,140,10143,4389,1138,124,235.70708333333334,0.15708333333333332,0.7258333333333332,74.24208333333333,32.37
7578,7578,2021-10-04,31367.0,Zch_Schimmelstrasse,19.62,32.37,32.66,51.9,90.77,0.0,7.03,4.42,,,14629.64,166.1,13.03,14.38,969.79,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,269.7525,0.24916666666666668,0.7633333333333333,84.65666666666667,24.24
7579,7579,2021-10-05,32361.0,Zch_Schimmelstrasse,18.5,24.24,27.51,38.24,71.09,0.0,7.64,5.31,,,11515.78,314.24,13.2,15.42,965.3,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,223.81125,0.27,0.8191666666666667,87.49458333333332,19.58
7580,7580,2021-10-06,32445.0,Zch_Schimmelstrasse,8.96,19.58,17.42,53.08,66.9,0.0,6.54,4.18,,,9810.19,138.89,11.25,12.55,973.53,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,150.32750000000001,0.22999999999999998,0.7566666666666667,75.63250000000001,25.13
7581,7581,2021-10-07,33828.0,Zch_Schimmelstrasse,15.71,25.13,25.74,42.6,57.46,0.0,8.42,5.29,,,12299.81,60.65,11.38,13.64,977.14,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8273,3779,901,140,10143,4389,1138,124,111.24208333333333,0.33708333333333335,0.8537499999999999,76.20166666666667,22.68
7582,7582,2021-10-08,34425.0,Zch_Schimmelstrasse,16.99,22.68,25.48,36.76,51.65,0.0,14.39,10.46,,,11548.42,0.0,12.65,15.9,975.9,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8273,3779,901,140,10143,4389,1138,124,77.37583333333333,0.4791666666666667,1.04875,73.9775,21.47
7583,7583,2021-10-09,39027.0,Zch_Schimmelstrasse,8.83,21.47,18.31,38.5,51.45,0.0,19.17,14.41,,,9817.32,0.0,11.53,14.36,975.73,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8273,3779,901,140,10143,4389,1138,124,172.8033333333333,0.4320833333333333,1.0004166666666667,72.24249999999999,29.42
7584,7584,2021-10-10,32225.0,Zch_Schimmelstrasse,12.77,29.42,25.62,29.57,56.07,0.0,21.86,16.09,,,12709.8,0.0,9.26,12.1,976.88,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8273,3779,901,140,10143,4389,1138,124,263.58125,0.3879166666666667,0.8262499999999999,76.4375,43.91
7585,7585,2021-10-11,31153.0,Zch_Schimmelstrasse,39.58,43.91,54.69,12.5,38.22,0.0,21.9,14.79,,,17205.49,0.0,8.36,13.1,977.12,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,270.8833333333333,0.28833333333333333,0.69375,76.49166666666666,33.71
7586,7586,2021-10-12,30708.0,Zch_Schimmelstrasse,25.86,33.71,38.36,22.46,44.09,0.0,22.34,15.73,,,13614.02,196.53,10.08,12.93,973.25,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,171.16416666666666,0.17375,0.5341666666666667,81.10791666666667,37.51
7587,7587,2021-10-13,32688.0,Zch_Schimmelstrasse,24.14,37.51,38.97,32.26,63.7,0.0,13.09,7.61,,,19123.86,94.08,9.41,11.68,975.6,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,238.31500000000003,0.40791666666666665,0.8641666666666667,75.01375,41.59
7588,7588,2021-10-14,33361.0,Zch_Schimmelstrasse,39.69,41.59,53.57,15.64,48.63,0.0,14.72,9.76,,,21300.5,0.0,8.26,12.96,977.46,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8273,3779,901,140,10143,4389,1138,124,240.10791666666668,0.47000000000000003,0.8483333333333333,76.40125,43.91
7589,7589,2021-10-15,33837.0,Zch_Schimmelstrasse,38.07,43.91,53.49,15.25,53.55,0.0,15.86,10.75,,,19159.65,0.0,9.9,15.71,971.77,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8273,3779,901,140,10143,4389,1138,124,255.20291666666665,0.20666666666666667,0.5595833333333333,74.74249999999999,40.25
7590,7590,2021-10-16,30661.0,Zch_Schimmelstrasse,31.13,40.25,46.01,14.3,53.77,0.0,20.29,15.31,,,19070.92,0.0,9.62,14.39,971.77,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8273,3779,901,140,10143,4389,1138,124,290.9525,0.4608333333333334,0.8008333333333333,83.98458333333333,30.21
7591,7591,2021-10-17,27608.0,Zch_Schimmelstrasse,22.65,30.21,33.95,15.31,54.74,0.0,22.03,17.98,,,13770.82,0.0,9.84,14.63,972.54,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8273,3779,901,140,10143,4389,1138,124,240.39,0.35791666666666666,0.6741666666666667,,42.87
7592,7592,2021-10-18,29856.0,Zch_Schimmelstrasse,51.63,42.87,63.81,5.9,23.11,0.0,21.69,14.6,,,18792.91,0.0,10.79,16.79,976.24,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,255.96875,0.2866666666666667,0.62125,,39.94
7593,7593,2021-10-19,30566.0,Zch_Schimmelstrasse,31.42,39.94,46.08,10.68,33.11,0.0,14.09,8.22,,,17189.46,0.82,12.53,17.12,976.96,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,173.01375,0.10875000000000001,0.50875,,38.37
7594,7594,2021-10-20,32497.0,Zch_Schimmelstrasse,18.75,38.37,35.1,27.15,73.96,0.0,14.31,7.89,,,16302.6,0.0,14.73,20.06,968.37,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,164.74875,0.22791666666666666,0.6770833333333334,,11.27
7595,7595,2021-10-21,32422.0,Zch_Schimmelstrasse,3.48,11.27,8.68,70.23,90.24,0.0,9.36,5.24,,,9845.89,114.03,14.95,16.72,964.54,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8273,3779,901,140,10143,4389,1138,124,142.20541666666665,0.6929166666666666,1.2991666666666666,,36.04
7596,7596,2021-10-22,33532.0,Zch_Schimmelstrasse,23.27,36.04,37.5,36.9,65.73,0.0,9.51,6.15,,,17099.65,95.98,10.15,13.27,972.57,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8273,3779,901,140,10143,4389,1138,124,137.0875,0.2091666666666667,0.6925,,31.99
7597,7597,2021-10-23,32862.0,Zch_Schimmelstrasse,19.5,31.99,32.36,33.67,69.24,0.0,11.12,7.42,,,15674.1,0.0,8.1,12.16,978.17,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8273,3779,901,140,10143,4389,1138,124,216.87333333333333,0.45875,0.92125,,
7598,7598,2021-10-24,28789.0,Zch_Schimmelstrasse,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8273,3779,901,140,10143,4389,1138,124,175.89368421052632,0.26105263157894737,0.5831578947368421,,
7599,7599,2021-10-25,30743.0,Zch_Schimmelstrasse,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,148.86125,0.0775,0.4183333333333333,,41.2
7600,7600,2021-10-26,31708.0,Zch_Schimmelstrasse,27.68,41.2,43.74,10.91,35.91,0.0,15.27,10.25,,,18221.21,64.8,10.73,14.45,976.2,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,162.30708333333334,0.1475,0.4825,,40.87
7601,7601,2021-10-27,33037.0,Zch_Schimmelstrasse,43.2,40.87,56.01,8.06,30.48,0.0,18.69,13.82,,,15916.09,0.0,8.84,13.44,976.77,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,247.12583333333336,0.33916666666666667,0.7374999999999999,,37.51
7602,7602,2021-10-28,33673.0,Zch_Schimmelstrasse,38.3,37.51,50.32,6.78,16.55,0.0,22.93,16.87,,,15243.19,0.0,8.97,13.62,972.34,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,8273,3779,901,140,10143,4389,1138,124,206.45000000000002,0.23625,0.6308333333333334,,41.24
7603,7603,2021-10-29,34019.0,Zch_Schimmelstrasse,52.93,41.24,64.0,3.78,11.64,0.0,25.84,19.31,,,14622.75,0.0,8.21,12.33,966.37,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,8273,3779,901,140,10143,4389,1138,124,218.28125,0.29291666666666666,0.7029166666666667,,36.66
7604,7604,2021-10-30,33060.0,Zch_Schimmelstrasse,49.02,36.66,58.48,3.41,7.76,0.0,18.97,14.82,,,16066.49,56.45,7.87,10.53,961.92,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,8273,3779,901,140,10143,4389,1138,124,300.7375,0.5233333333333333,0.9175,,36.68
7605,7605,2021-10-31,30284.0,Zch_Schimmelstrasse,37.95,36.68,49.6,11.53,38.2,0.0,17.34,13.45,,,18838.85,32.78,12.15,17.0,961.15,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,8273,3779,901,140,10143,4389,1138,124,223.93541666666667,0.19208333333333336,0.6183333333333333,,35.8
7606,7606,2021-11-01,30702.0,Zch_Schimmelstrasse,17.29,35.8,32.58,34.07,63.61,0.0,8.62,5.56,,,16237.42,296.72,10.58,11.5,958.04,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,186.71,0.3541666666666667,0.7687499999999999,,26.12
7607,7607,2021-11-02,31410.0,Zch_Schimmelstrasse,7.96,26.12,20.04,42.19,67.52,0.0,6.05,4.18,,,12419.41,183.35,8.67,10.81,956.58,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,137.64833333333334,0.5225,0.9058333333333334,,37.68
7608,7608,2021-11-03,32087.0,Zch_Schimmelstrasse,25.68,37.68,40.29,17.81,43.18,0.0,10.57,7.29,,,,197.62,7.02,9.09,953.63,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,181.86458333333334,0.34041666666666665,0.7245833333333334,,21.29
7609,7609,2021-11-04,33116.0,Zch_Schimmelstrasse,8.48,21.29,17.93,49.85,66.71,0.0,8.62,6.37,,,,55.42,6.71,8.04,961.15,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8273,3779,901,140,10143,4389,1138,124,145.09,0.59375,0.975,,45.33
7610,7610,2021-11-05,33969.0,Zch_Schimmelstrasse,49.97,45.33,63.77,22.13,55.89,0.0,13.53,8.16,,,,0.43,7.45,9.31,973.99,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,8273,3779,901,140,10143,4389,1138,124,193.19333333333336,0.28791666666666665,0.7241666666666666,,34.77
7611,7611,2021-11-06,32107.0,Zch_Schimmelstrasse,29.5,34.77,41.83,15.98,41.85,0.0,15.42,11.81,,,,0.0,5.86,9.01,979.56,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8273,3779,901,140,10143,4389,1138,124,152.14541666666665,0.3354166666666667,0.7949999999999999,,31.69
7612,7612,2021-11-07,30564.0,Zch_Schimmelstrasse,18.05,31.69,31.04,20.85,46.2,0.0,16.64,13.57,,,,0.0,6.2,10.07,974.65,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,8273,3779,901,140,10143,4389,1138,124,212.08166666666668,0.15958333333333333,0.6241666666666666,,32.42
7613,7613,2021-11-08,30378.0,Zch_Schimmelstrasse,21.08,32.42,33.85,31.37,44.73,0.0,12.36,8.48,,,,101.9,7.48,9.5,973.49,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,123.25166666666667,0.41625,0.9016666666666667,,38.37
7614,7614,2021-11-09,31257.0,Zch_Schimmelstrasse,35.64,38.37,48.64,17.73,35.75,0.0,18.28,12.43,,,,0.0,5.48,8.17,975.72,,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,236.24458333333334,0.50875,0.9654166666666667,,47.52
7615,7615,2021-11-10,32289.0,Zch_Schimmelstrasse,93.78,47.52,100.04,2.8,6.68,0.0,32.13,20.65,,,,0.0,5.5,8.18,975.39,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,8273,3779,901,140,10143,4389,1138,124,242.80416666666667,0.29416666666666663,0.6720833333333333,,46.08
7616,7616,2021-11-11,32691.0,Zch_Schimmelstrasse,112.37,46.08,114.19,2.62,5.68,0.0,33.93,24.53,,,,0.0,5.39,9.56,974.76,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,8273,3779,901,140,10143,4389,1138,124,245.45166666666668,0.22,0.6,,42.3
7617,7617,2021-11-12,33417.0,Zch_Schimmelstrasse,87.89,42.3,92.58,2.1,3.84,0.0,26.56,20.86,,,,0.0,4.95,6.52,971.15,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,8273,3779,901,140,10143,4389,1138,124,207.7904166666667,0.31666666666666665,0.7308333333333333,,38.32
7618,7618,2021-11-13,30414.0,Zch_Schimmelstrasse,32.5,38.32,46.09,3.5,8.46,0.0,16.82,13.75,,,12925.83,137.28,6.99,9.02,968.99,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8273,3779,901,140,10143,4389,1138,124,204.7275,0.21458333333333335,0.6016666666666667,,27.57
7619,7619,2021-11-14,27399.0,Zch_Schimmelstrasse,14.08,27.57,25.7,19.89,41.96,0.0,14.33,11.89,,,11120.53,193.08,8.58,9.76,968.75,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,8273,3779,901,140,10143,4389,1138,124,148.70000000000002,0.4916666666666667,0.9033333333333333,,21.53
