Datum,TotalDailyTraffic,Street,NO,NO2,NOx,O3,O3_max_h1,O3_nb_h1>120,PM10,PM2.5,CO,SO2,PN
2019-12-21,46817.0,Zch_Rosengartenstrasse,37.11,49.48,55.63,24.29,52.44,0.0,9.13,6.67,,,
2019-12-22,38508.0,Zch_Rosengartenstrasse,18.79,30.22,30.87,39.5,63.1,0.0,8.15,5.91,,,
2019-12-23,46983.0,Zch_Rosengartenstrasse,24.03,31.92,35.96,45.11,64.73,0.0,6.88,4.76,,,
2019-12-24,43519.0,Zch_Rosengartenstrasse,28.36,42.14,44.78,31.11,54.74,0.0,8.54,5.89,,,
2019-12-25,33816.0,Zch_Rosengartenstrasse,9.22,22.53,19.17,51.47,72.37,0.0,8.19,5.81,,,
2019-12-26,31740.0,Zch_Rosengartenstrasse,15.78,28.97,27.8,28.57,38.8,0.0,12.1,9.63,,,
2019-12-27,41957.0,Zch_Rosengartenstrasse,28.09,44.59,45.84,27.17,46.23,0.0,8.6,6.4,,,
2019-12-28,36319.0,Zch_Rosengartenstrasse,15.51,27.07,26.59,24.0,36.96,0.0,16.1,13.23,,,
2019-12-29,32166.0,Zch_Rosengartenstrasse,16.3,28.52,27.99,20.89,33.24,0.0,20.97,17.51,,,
2019-12-30,40839.0,Zch_Rosengartenstrasse,36.96,38.49,49.76,4.74,9.86,0.0,26.43,22.19,,,
2019-12-31,36572.0,Zch_Rosengartenstrasse,45.7,37.02,56.0,2.63,5.18,0.0,27.8,23.6,,,
2020-01-01,28951.0,Zch_Rosengartenstrasse,25.07,36.41,39.14,3.29,9.42,0.0,29.63,29.3,,,
2020-01-02,31798.0,Zch_Rosengartenstrasse,27.45,32.3,38.9,8.09,18.52,0.0,17.77,17.23,,,
2020-01-03,41029.0,Zch_Rosengartenstrasse,41.44,41.63,54.99,9.03,17.87,0.0,20.6,19.41,,,
2020-01-04,37601.0,Zch_Rosengartenstrasse,19.6,37.6,35.38,30.74,54.07,0.0,10.17,8.58,,,
2020-01-05,35589.0,Zch_Rosengartenstrasse,23.1,42.97,40.99,23.85,52.94,0.0,12.06,10.3,,,
2020-01-06,47298.0,Zch_Rosengartenstrasse,58.36,46.57,71.15,6.09,17.01,0.0,24.43,22.5,,,
2020-01-07,48042.0,Zch_Rosengartenstrasse,56.76,54.13,73.81,5.81,17.57,0.0,18.98,16.72,,,
2020-01-08,50024.0,Zch_Rosengartenstrasse,88.59,55.05,99.81,2.0,5.98,0.0,22.71,19.34,,,
2020-01-09,51509.0,Zch_Rosengartenstrasse,86.8,70.17,106.28,5.22,24.19,0.0,17.46,12.75,,,
2020-01-10,53297.0,Zch_Rosengartenstrasse,24.67,39.11,40.23,43.16,72.43,0.0,8.85,6.45,,,
2020-01-11,45099.0,Zch_Rosengartenstrasse,24.07,42.51,41.53,21.43,40.77,0.0,11.18,9.72,,,
2020-01-12,39491.0,Zch_Rosengartenstrasse,35.11,42.92,50.59,7.91,32.46,0.0,21.48,20.33,,,
2020-01-13,51141.0,Zch_Rosengartenstrasse,93.94,58.59,105.95,3.64,20.54,0.0,24.07,20.16,,,
2020-01-14,52930.0,Zch_Rosengartenstrasse,86.01,66.12,103.53,9.85,35.22,0.0,18.19,13.63,,,
2020-01-15,52867.0,Zch_Rosengartenstrasse,70.03,62.52,88.84,21.64,60.04,0.0,14.2,9.98,,,
2020-01-16,53668.0,Zch_Rosengartenstrasse,77.1,65.53,96.08,15.78,37.85,0.0,16.45,11.67,,,
2020-01-17,55553.0,Zch_Rosengartenstrasse,84.93,62.79,100.93,12.47,38.5,0.0,16.46,12.29,,,
2020-01-18,46595.0,Zch_Rosengartenstrasse,19.94,42.33,38.12,32.51,51.87,0.0,9.5,7.74,,,
2020-01-19,40414.0,Zch_Rosengartenstrasse,16.48,36.08,32.08,33.59,55.47,0.0,10.06,8.79,,,
2020-01-20,52524.0,Zch_Rosengartenstrasse,23.39,31.0,34.96,36.76,50.46,0.0,17.26,14.79,,,
2020-01-21,53290.0,Zch_Rosengartenstrasse,44.91,46.48,60.31,13.39,38.95,0.0,26.35,22.81,,,
2020-01-22,54060.0,Zch_Rosengartenstrasse,55.69,46.87,69.15,3.06,7.29,0.0,35.53,32.85,,,
2020-01-23,54128.0,Zch_Rosengartenstrasse,48.88,47.91,64.24,3.1,7.42,0.0,26.13,23.83,,,
2020-01-24,57669.0,Zch_Rosengartenstrasse,84.77,55.16,96.81,1.85,5.17,0.0,34.76,28.79,,,
2020-01-25,49557.0,Zch_Rosengartenstrasse,104.72,49.7,109.95,1.44,3.14,0.0,37.21,33.97,,,
2020-01-26,40517.0,Zch_Rosengartenstrasse,68.89,44.83,78.67,2.88,11.62,0.0,29.62,24.67,,,
2020-01-27,52325.0,Zch_Rosengartenstrasse,53.36,51.04,69.47,15.13,44.92,0.0,26.84,17.45,,,
2020-01-28,53261.0,Zch_Rosengartenstrasse,24.48,34.15,37.48,49.14,68.08,0.0,9.04,6.31,,,
2020-01-29,38632.0,Zch_Rosengartenstrasse,32.85,42.15,48.38,44.72,80.81,0.0,6.72,5.17,,,
2020-01-30,56275.0,Zch_Rosengartenstrasse,47.59,49.57,64.07,28.58,55.32,0.0,10.38,7.59,,,
2020-01-31,59015.0,Zch_Rosengartenstrasse,47.31,48.97,63.54,18.56,40.89,0.0,10.69,8.29,,,
2020-02-01,50263.0,Zch_Rosengartenstrasse,33.14,31.6,43.09,29.12,55.76,0.0,8.67,6.65,,,
2020-02-02,40317.0,Zch_Rosengartenstrasse,10.27,18.48,17.9,51.05,66.79,0.0,6.01,4.69,,,
2020-02-03,51491.0,Zch_Rosengartenstrasse,15.65,19.81,22.9,43.87,61.14,0.0,22.52,10.42,,,
2020-02-04,53313.0,Zch_Rosengartenstrasse,19.95,30.08,31.73,51.56,65.05,0.0,15.59,7.66,,,
2020-02-05,54286.0,Zch_Rosengartenstrasse,22.6,42.93,40.57,36.27,62.08,0.0,9.81,7.52,,,
2020-02-06,55716.0,Zch_Rosengartenstrasse,47.87,55.45,67.38,16.05,33.95,0.0,17.33,12.49,,,
2020-02-07,56955.0,Zch_Rosengartenstrasse,77.18,66.15,96.47,8.11,27.81,0.0,21.05,15.65,,,
2020-02-08,49346.0,Zch_Rosengartenstrasse,72.36,65.57,92.3,7.54,24.69,0.0,22.23,19.17,,,
2020-02-09,39361.0,Zch_Rosengartenstrasse,27.81,42.27,44.4,38.64,69.61,0.0,12.2,9.39,,,
2020-02-10,48281.0,Zch_Rosengartenstrasse,13.38,18.86,20.59,63.91,78.0,0.0,10.21,6.78,,,
2020-02-11,51493.0,Zch_Rosengartenstrasse,17.53,26.59,27.96,60.66,77.65,0.0,8.7,6.42,,,
2020-02-12,53054.0,Zch_Rosengartenstrasse,26.82,37.25,40.98,46.76,74.97,0.0,8.55,6.1,,,
2020-02-13,53339.0,Zch_Rosengartenstrasse,44.9,46.13,60.12,33.94,69.67,0.0,9.87,6.64,,,
2020-02-14,56710.0,Zch_Rosengartenstrasse,33.77,43.46,49.8,39.6,77.53,0.0,7.91,5.94,,,
2020-02-15,46268.0,Zch_Rosengartenstrasse,47.07,49.82,63.79,14.5,45.94,0.0,13.21,11.35,,,
2020-02-16,39408.0,Zch_Rosengartenstrasse,27.31,40.39,43.02,33.46,56.69,0.0,10.56,7.24,,,
2020-02-17,51352.0,Zch_Rosengartenstrasse,26.98,38.46,41.74,45.87,77.1,0.0,9.35,7.01,,,
2020-02-18,51804.0,Zch_Rosengartenstrasse,25.74,37.6,40.3,42.23,67.23,0.0,8.2,5.79,,,
2020-02-19,52745.0,Zch_Rosengartenstrasse,22.25,30.15,33.61,49.94,64.69,0.0,7.6,5.67,,,
2020-02-20,54546.0,Zch_Rosengartenstrasse,33.19,41.91,48.52,36.97,57.34,0.0,9.68,6.7,,,
2020-02-21,55950.0,Zch_Rosengartenstrasse,31.19,42.96,47.47,41.99,76.29,0.0,9.81,7.34,,,
2020-02-22,49100.0,Zch_Rosengartenstrasse,32.71,51.29,53.05,21.05,54.61,0.0,12.83,10.15,,,
2020-02-23,40126.0,Zch_Rosengartenstrasse,10.37,27.02,22.45,49.61,67.12,0.0,8.93,6.36,,,
2020-02-24,52679.0,Zch_Rosengartenstrasse,22.11,30.63,33.74,40.82,67.56,0.0,8.97,6.03,,,
2020-02-25,54401.0,Zch_Rosengartenstrasse,19.78,32.73,32.98,45.88,70.08,0.0,10.12,7.51,,,
2020-02-26,54832.0,Zch_Rosengartenstrasse,25.53,34.53,38.52,53.76,82.34,0.0,6.75,5.07,,,
2020-02-27,55737.0,Zch_Rosengartenstrasse,32.1,37.71,45.45,50.45,73.88,0.0,8.42,5.93,,,
2020-02-28,57576.0,Zch_Rosengartenstrasse,33.29,41.15,48.2,48.45,69.19,0.0,10.68,7.94,,,
2020-02-29,49577.0,Zch_Rosengartenstrasse,24.76,39.89,40.71,46.59,67.06,0.0,14.1,8.54,,,
2020-03-01,39991.0,Zch_Rosengartenstrasse,9.63,22.16,19.31,67.09,85.13,0.0,5.95,4.6,,,
2020-03-02,52596.0,Zch_Rosengartenstrasse,29.71,41.91,45.74,34.33,69.38,0.0,9.58,6.01,,,
2020-03-03,53069.0,Zch_Rosengartenstrasse,27.63,42.79,44.53,44.59,70.58,0.0,8.37,6.14,,,
2020-03-04,53884.0,Zch_Rosengartenstrasse,32.83,47.12,50.96,37.81,57.51,0.0,10.56,7.78,,,
2020-03-05,53435.0,Zch_Rosengartenstrasse,47.32,55.51,66.96,34.53,67.78,0.0,9.71,7.18,,,
2020-03-06,55731.0,Zch_Rosengartenstrasse,17.0,26.81,27.65,61.85,75.89,0.0,7.03,5.31,,,
2020-03-07,47651.0,Zch_Rosengartenstrasse,16.49,40.84,34.58,46.45,66.73,0.0,11.1,9.53,,,
2020-03-08,40104.0,Zch_Rosengartenstrasse,24.03,43.8,42.17,37.0,71.94,0.0,13.17,11.52,,,
2020-03-09,52189.0,Zch_Rosengartenstrasse,26.07,43.19,43.49,41.48,66.36,0.0,7.88,6.13,,,
2020-03-10,52279.0,Zch_Rosengartenstrasse,30.47,41.52,46.14,37.95,57.64,0.0,7.77,6.25,,,
2020-03-11,53694.0,Zch_Rosengartenstrasse,26.79,34.49,39.52,32.25,49.99,0.0,8.59,6.11,,,
2020-03-12,52347.0,Zch_Rosengartenstrasse,35.24,34.31,46.2,27.7,80.32,0.0,10.29,6.77,,,
2020-03-13,54052.0,Zch_Rosengartenstrasse,25.19,37.86,39.99,50.7,83.28,0.0,10.63,7.57,,,
2020-03-14,40328.0,Zch_Rosengartenstrasse,16.2,36.72,32.19,37.79,66.75,0.0,12.81,10.2,,,
2020-03-15,31123.0,Zch_Rosengartenstrasse,17.15,40.82,35.1,31.4,72.84,0.0,16.12,14.0,,,
2020-03-16,49568.0,Zch_Rosengartenstrasse,48.66,61.62,71.23,20.98,59.96,0.0,17.46,13.04,,,
2020-03-17,44354.0,Zch_Rosengartenstrasse,29.56,49.69,49.68,29.62,66.5,0.0,18.31,13.87,,,
2020-03-18,42471.0,Zch_Rosengartenstrasse,32.86,51.0,53.02,29.94,76.18,0.0,23.93,18.68,,,
2020-03-19,41707.0,Zch_Rosengartenstrasse,36.26,56.82,58.79,27.54,76.16,0.0,33.27,25.03,,,
2020-03-20,42738.0,Zch_Rosengartenstrasse,27.81,43.34,44.96,39.97,87.94,0.0,31.38,23.28,,,
2020-03-21,24725.0,Zch_Rosengartenstrasse,9.22,19.42,17.55,39.01,84.14,0.0,14.16,12.09,,,
2020-03-22,18319.0,Zch_Rosengartenstrasse,3.29,9.36,7.54,56.25,73.07,0.0,12.94,10.84,,,
2020-03-23,38978.0,Zch_Rosengartenstrasse,17.66,21.72,25.52,62.78,73.65,0.0,13.22,9.57,,,
2020-03-24,38649.0,Zch_Rosengartenstrasse,16.04,22.75,24.76,64.75,78.37,0.0,20.03,15.24,,,
2020-03-25,38845.0,Zch_Rosengartenstrasse,12.78,23.83,22.71,69.44,79.87,0.0,25.85,20.41,,,
2020-03-26,38673.0,Zch_Rosengartenstrasse,18.0,33.47,31.93,44.05,71.07,0.0,25.88,20.98,,,
2020-03-27,40935.0,Zch_Rosengartenstrasse,30.4,52.92,52.05,27.04,62.71,0.0,34.47,26.04,,,
2020-03-28,27989.0,Zch_Rosengartenstrasse,14.46,41.56,33.33,40.48,92.87,0.0,59.12,35.3,,,
2020-03-29,18418.0,Zch_Rosengartenstrasse,5.54,22.38,16.14,54.02,74.52,0.0,33.36,24.43,,,
2020-03-30,39023.0,Zch_Rosengartenstrasse,14.84,23.93,24.41,50.38,67.87,0.0,11.33,9.33,,,
2020-03-31,40627.0,Zch_Rosengartenstrasse,18.41,28.53,29.68,59.37,83.07,0.0,13.89,11.05,,,
2020-04-01,40707.0,Zch_Rosengartenstrasse,22.01,41.93,39.57,51.44,81.79,0.0,20.13,16.1,,,
2020-04-02,40130.0,Zch_Rosengartenstrasse,26.92,52.6,49.09,44.05,92.56,0.0,24.8,19.65,,,
2020-04-03,42326.0,Zch_Rosengartenstrasse,17.91,38.51,34.49,65.03,91.26,0.0,23.15,18.77,,,
2020-04-04,28218.0,Zch_Rosengartenstrasse,7.98,25.85,19.92,69.37,108.01,0.0,20.33,16.64,,,
2020-04-05,21397.0,Zch_Rosengartenstrasse,4.22,24.65,16.28,68.6,104.85,0.0,22.07,18.21,,,
2020-04-06,40314.0,Zch_Rosengartenstrasse,28.91,55.35,52.13,48.2,92.97,0.0,21.26,15.84,,,
2020-04-07,41331.0,Zch_Rosengartenstrasse,21.52,43.89,40.21,64.65,121.33,1.0,24.91,16.67,,,
2020-04-08,42024.0,Zch_Rosengartenstrasse,26.72,54.57,49.96,58.11,114.99,0.0,23.94,16.27,,,
2020-04-09,43827.0,Zch_Rosengartenstrasse,24.67,52.34,47.15,60.8,121.89,2.0,26.71,18.4,,,
2020-04-10,23128.0,Zch_Rosengartenstrasse,4.07,28.62,18.23,81.92,127.9,6.0,26.22,19.82,,,
2020-04-11,29841.0,Zch_Rosengartenstrasse,9.54,36.64,26.81,72.75,122.72,2.0,24.6,18.6,,,
2020-04-12,22750.0,Zch_Rosengartenstrasse,5.19,29.21,19.44,68.4,111.69,0.0,21.89,17.2,,,
2020-04-13,21913.0,Zch_Rosengartenstrasse,3.46,15.68,10.97,85.1,111.59,0.0,17.72,13.21,,,
2020-04-14,41697.0,Zch_Rosengartenstrasse,10.51,16.65,17.13,72.38,85.96,0.0,16.26,9.93,,,
2020-04-15,38945.0,Zch_Rosengartenstrasse,20.74,34.03,34.43,64.09,93.56,0.0,18.86,11.54,,,
2020-04-16,37337.0,Zch_Rosengartenstrasse,28.76,54.38,51.49,50.42,101.74,0.0,22.48,14.2,,,
2020-04-17,40219.0,Zch_Rosengartenstrasse,23.26,46.84,43.14,57.53,98.02,0.0,25.21,14.27,,,
2020-04-18,27095.0,Zch_Rosengartenstrasse,10.05,28.31,22.86,63.15,94.97,0.0,22.13,12.33,,,
2020-04-19,21484.0,Zch_Rosengartenstrasse,3.59,13.16,9.76,72.93,93.58,0.0,13.19,8.66,,,
2020-04-20,36444.0,Zch_Rosengartenstrasse,11.36,19.62,19.37,,,,22.27,12.48,,,
2020-04-21,39529.0,Zch_Rosengartenstrasse,13.44,25.63,24.18,,,,24.01,11.96,,,
2020-04-22,40976.0,Zch_Rosengartenstrasse,14.91,28.45,26.83,,,,21.29,10.81,,,
2020-04-23,41086.0,Zch_Rosengartenstrasse,15.68,39.23,33.09,74.2,114.2,0.0,21.83,12.44,,,
2020-04-24,43140.0,Zch_Rosengartenstrasse,19.41,51.51,42.5,61.13,108.23,0.0,22.86,13.31,,,
2020-04-25,30828.0,Zch_Rosengartenstrasse,10.28,33.99,26.01,73.83,111.79,0.0,19.13,13.26,,,
2020-04-26,23457.0,Zch_Rosengartenstrasse,5.26,17.32,13.28,86.08,109.36,0.0,15.26,9.99,,,
2020-04-27,42565.0,Zch_Rosengartenstrasse,19.44,34.92,33.84,57.09,78.78,0.0,13.28,9.49,,,
2020-04-28,42774.0,Zch_Rosengartenstrasse,26.68,35.31,39.86,42.17,70.17,0.0,10.16,7.36,,,
2020-04-29,44124.0,Zch_Rosengartenstrasse,19.17,30.9,31.53,51.17,75.36,0.0,7.41,5.14,,,
2020-04-30,45977.0,Zch_Rosengartenstrasse,36.46,39.24,49.75,35.82,55.96,0.0,7.8,5.24,,,
2020-05-01,26042.0,Zch_Rosengartenstrasse,7.3,20.23,16.43,56.16,73.43,0.0,7.26,5.34,,,
2020-05-02,32233.0,Zch_Rosengartenstrasse,12.02,23.64,22.0,43.0,61.8,0.0,7.6,5.54,,,
2020-05-03,25874.0,Zch_Rosengartenstrasse,7.63,19.74,16.44,52.56,84.17,0.0,8.57,6.49,,,
2020-05-04,43190.0,Zch_Rosengartenstrasse,27.56,31.82,38.74,44.11,72.09,0.0,9.4,6.38,,,
2020-05-05,43409.0,Zch_Rosengartenstrasse,22.24,27.12,32.01,35.1,61.74,0.0,12.98,10.54,,,
2020-05-06,44876.0,Zch_Rosengartenstrasse,20.24,28.78,31.28,57.76,94.24,0.0,16.01,12.61,,,
2020-05-07,45219.0,Zch_Rosengartenstrasse,19.22,40.25,36.46,59.7,109.28,0.0,14.82,10.48,,,
2020-05-08,46257.0,Zch_Rosengartenstrasse,25.08,49.24,45.86,46.2,96.19,0.0,18.48,13.67,,,
2020-05-09,35308.0,Zch_Rosengartenstrasse,10.65,32.46,25.51,65.96,103.86,0.0,17.89,13.86,,,
2020-05-10,30346.0,Zch_Rosengartenstrasse,5.91,17.36,13.81,78.81,101.1,0.0,12.76,9.68,,,
2020-05-11,45327.0,Zch_Rosengartenstrasse,17.18,27.58,28.2,38.32,65.11,0.0,11.86,8.14,,,
2020-05-12,46427.0,Zch_Rosengartenstrasse,19.57,19.88,26.09,48.32,64.12,0.0,10.09,7.87,,,
2020-05-13,46365.0,Zch_Rosengartenstrasse,27.2,29.43,37.2,25.1,39.15,0.0,16.93,14.35,,,
2020-05-14,46753.0,Zch_Rosengartenstrasse,19.52,26.54,29.53,48.15,63.11,0.0,14.52,12.08,,,
2020-05-15,49206.0,Zch_Rosengartenstrasse,19.02,27.93,29.86,48.07,67.85,0.0,19.67,16.48,,,
2020-05-16,38989.0,Zch_Rosengartenstrasse,11.15,26.44,22.77,54.36,93.84,0.0,18.14,16.18,,,
2020-05-17,29130.0,Zch_Rosengartenstrasse,4.65,24.16,16.36,79.92,115.14,0.0,15.12,12.73,,,
2020-05-18,45882.0,Zch_Rosengartenstrasse,15.49,38.28,32.43,89.69,112.95,0.0,15.94,11.86,,,
2020-05-19,48742.0,Zch_Rosengartenstrasse,12.86,32.25,27.17,87.89,114.48,0.0,14.66,9.31,,,
2020-05-20,51118.0,Zch_Rosengartenstrasse,14.54,29.34,27.0,77.49,90.84,0.0,13.2,8.02,,,
2020-05-21,30991.0,Zch_Rosengartenstrasse,6.64,23.13,17.42,72.42,103.41,0.0,13.86,10.55,,,
2020-05-22,43491.0,Zch_Rosengartenstrasse,18.01,46.34,38.67,48.77,78.78,0.0,18.01,12.87,,,
2020-05-23,35671.0,Zch_Rosengartenstrasse,13.21,28.96,25.73,44.49,71.61,0.0,12.73,9.08,,,
2020-05-24,30596.0,Zch_Rosengartenstrasse,8.03,18.91,16.33,52.84,72.92,0.0,9.32,6.47,,,
2020-05-25,47847.0,Zch_Rosengartenstrasse,17.46,27.21,28.23,54.75,79.17,0.0,10.88,7.72,,,
2020-05-26,49544.0,Zch_Rosengartenstrasse,17.0,25.16,26.79,69.8,94.54,0.0,13.25,8.87,,,
2020-05-27,49696.0,Zch_Rosengartenstrasse,15.64,30.24,28.35,62.9,90.29,0.0,12.69,8.58,,,
2020-05-28,49733.0,Zch_Rosengartenstrasse,19.78,38.3,35.89,61.63,100.99,0.0,15.36,10.31,,,
2020-05-29,52491.0,Zch_Rosengartenstrasse,11.37,20.23,19.7,74.59,93.92,0.0,12.18,7.52,,,
2020-05-30,41286.0,Zch_Rosengartenstrasse,10.38,20.32,18.95,72.79,92.81,0.0,11.38,8.35,,,
2020-05-31,31189.0,Zch_Rosengartenstrasse,4.83,13.62,11.0,78.46,97.2,0.0,11.96,8.96,,,
2020-06-01,30855.0,Zch_Rosengartenstrasse,4.99,14.02,11.33,84.15,106.96,0.0,11.06,7.36,,,
2020-06-02,49187.0,Zch_Rosengartenstrasse,20.7,39.26,37.13,70.44,100.89,0.0,17.35,10.24,,,
2020-06-03,49907.0,Zch_Rosengartenstrasse,25.12,46.83,44.63,58.95,95.35,0.0,18.1,11.03,,,
2020-06-04,49909.0,Zch_Rosengartenstrasse,34.33,45.19,51.15,48.27,86.53,0.0,10.01,7.38,,,
2020-06-05,51408.0,Zch_Rosengartenstrasse,19.85,28.36,30.74,46.13,61.88,0.0,9.94,6.92,,,
2020-06-06,42128.0,Zch_Rosengartenstrasse,11.94,16.07,17.98,30.79,41.95,0.0,7.13,4.9,,,
2020-06-07,31940.0,Zch_Rosengartenstrasse,15.41,21.89,23.8,40.97,55.41,0.0,6.73,5.1,,,
2020-06-08,49464.0,Zch_Rosengartenstrasse,20.31,22.08,27.83,45.16,85.76,0.0,9.8,6.42,,,
2020-06-09,50941.0,Zch_Rosengartenstrasse,19.56,27.88,30.26,36.27,56.84,0.0,10.7,8.64,,,
2020-06-10,50960.0,Zch_Rosengartenstrasse,26.16,32.7,38.07,33.54,56.4,0.0,13.86,11.66,,,
2020-06-11,51027.0,Zch_Rosengartenstrasse,22.78,31.07,34.51,49.53,84.71,0.0,11.76,9.61,,,
2020-06-12,51416.0,Zch_Rosengartenstrasse,21.04,31.3,33.23,51.74,90.23,0.0,12.74,9.09,,,
2020-06-13,43570.0,Zch_Rosengartenstrasse,9.35,20.26,18.09,63.06,94.7,0.0,9.76,7.11,,,
2020-06-14,33238.0,Zch_Rosengartenstrasse,13.76,22.63,22.87,46.1,64.56,0.0,7.68,5.65,,,
2020-06-15,49168.0,Zch_Rosengartenstrasse,27.27,32.86,39.05,35.43,57.15,0.0,11.51,7.63,,,
2020-06-16,23988.0,Zch_Rosengartenstrasse,27.24,27.41,36.17,51.37,77.16,0.0,10.22,7.36,,,
2020-06-17,51542.0,Zch_Rosengartenstrasse,25.05,34.29,38.01,33.43,53.06,0.0,9.82,7.43,,,
2020-06-18,51323.0,Zch_Rosengartenstrasse,23.92,32.44,36.14,36.42,71.21,0.0,9.16,6.42,,,
2020-06-19,53261.0,Zch_Rosengartenstrasse,35.85,38.64,48.95,30.63,51.9,0.0,8.44,5.96,,,
2020-06-20,46109.0,Zch_Rosengartenstrasse,13.22,23.9,23.1,43.68,76.11,0.0,8.86,6.54,,,
2020-06-21,36365.0,Zch_Rosengartenstrasse,6.76,22.47,17.17,54.43,75.14,0.0,8.89,6.74,,,
2020-06-22,50571.0,Zch_Rosengartenstrasse,22.61,35.3,36.59,39.31,71.14,0.0,12.27,8.49,,,
2020-06-23,51996.0,Zch_Rosengartenstrasse,15.39,26.54,26.21,75.87,104.25,0.0,13.77,8.99,,,
2020-06-24,52499.0,Zch_Rosengartenstrasse,16.54,33.22,30.64,90.8,115.69,0.0,16.52,11.2,,,
2020-06-25,53132.0,Zch_Rosengartenstrasse,14.97,35.23,30.43,89.25,120.7,1.0,17.27,10.65,,,
2020-06-26,53456.0,Zch_Rosengartenstrasse,21.92,42.4,39.75,62.4,87.0,0.0,19.59,13.12,,,
2020-06-27,45533.0,Zch_Rosengartenstrasse,19.19,33.33,32.81,55.54,90.96,0.0,13.62,10.67,,,
2020-06-28,35668.0,Zch_Rosengartenstrasse,10.01,18.89,17.91,45.27,54.14,0.0,10.91,8.2,,,
2020-06-29,50601.0,Zch_Rosengartenstrasse,33.2,30.99,42.83,33.69,49.35,0.0,8.02,5.59,,,
2020-06-30,51731.0,Zch_Rosengartenstrasse,21.82,35.14,35.87,43.49,81.41,0.0,11.37,7.21,,,
2020-07-01,52415.0,Zch_Rosengartenstrasse,27.76,37.64,41.94,46.53,77.27,0.0,13.27,8.16,,,
2020-07-02,52319.0,Zch_Rosengartenstrasse,23.4,26.73,32.74,38.3,57.13,0.0,9.54,6.38,,,
2020-07-03,54034.0,Zch_Rosengartenstrasse,30.71,36.46,43.69,32.53,47.54,0.0,11.81,7.7,,,
2020-07-04,45479.0,Zch_Rosengartenstrasse,13.28,30.05,26.36,46.61,80.31,0.0,11.97,8.84,,,
2020-07-05,37627.0,Zch_Rosengartenstrasse,11.09,24.13,21.51,38.78,58.2,0.0,10.63,7.5,,,
2020-07-06,49923.0,Zch_Rosengartenstrasse,18.76,23.2,27.17,40.02,60.96,0.0,12.17,7.0,,,
2020-07-07,51590.0,Zch_Rosengartenstrasse,17.92,28.43,29.23,57.4,79.18,0.0,13.18,8.07,,,
2020-07-08,51953.0,Zch_Rosengartenstrasse,23.73,41.62,40.79,48.51,79.54,0.0,14.5,8.17,,,
2020-07-09,53037.0,Zch_Rosengartenstrasse,26.82,44.01,44.51,40.92,68.31,0.0,15.58,8.36,,,
2020-07-10,53878.0,Zch_Rosengartenstrasse,22.57,34.09,35.93,52.7,87.75,0.0,17.55,8.91,,,
2020-07-11,44634.0,Zch_Rosengartenstrasse,15.95,22.88,24.76,41.02,71.9,0.0,9.69,7.48,,,
2020-07-12,35576.0,Zch_Rosengartenstrasse,5.54,12.42,10.94,72.17,102.95,0.0,10.05,7.79,,,
2020-07-13,48194.0,Zch_Rosengartenstrasse,15.98,31.16,29.11,70.19,98.94,0.0,10.93,7.87,,,
2020-07-14,49850.0,Zch_Rosengartenstrasse,16.9,41.44,35.22,71.15,111.86,0.0,14.58,9.87,,,
2020-07-15,50862.0,Zch_Rosengartenstrasse,18.31,40.25,35.72,43.41,67.96,0.0,15.39,10.07,,,
2020-07-16,51001.0,Zch_Rosengartenstrasse,22.6,32.19,34.95,29.62,43.63,0.0,10.48,7.55,,,
2020-07-17,52053.0,Zch_Rosengartenstrasse,22.33,27.11,32.09,26.65,41.32,0.0,8.75,6.36,,,
2020-07-18,43235.0,Zch_Rosengartenstrasse,8.96,22.06,18.72,59.16,100.03,0.0,11.22,8.77,,,
2020-07-19,34405.0,Zch_Rosengartenstrasse,7.22,27.4,20.11,65.22,102.8,0.0,12.26,9.98,,,
2020-07-20,45609.0,Zch_Rosengartenstrasse,20.97,46.1,40.92,57.6,108.59,0.0,15.62,11.39,,,
2020-07-21,46975.0,Zch_Rosengartenstrasse,22.08,45.7,41.6,61.48,90.28,0.0,19.3,13.43,,,
2020-07-22,48207.0,Zch_Rosengartenstrasse,14.81,37.09,31.27,76.2,113.9,0.0,19.67,13.4,,,
2020-07-23,48713.0,Zch_Rosengartenstrasse,13.75,35.86,29.78,80.58,118.36,0.0,17.14,10.88,,,
2020-07-24,51816.0,Zch_Rosengartenstrasse,21.94,44.42,40.82,50.07,81.08,0.0,14.62,9.77,,,
2020-07-25,41433.0,Zch_Rosengartenstrasse,16.66,33.72,30.99,47.36,74.89,0.0,12.48,8.42,,,
2020-07-26,32969.0,Zch_Rosengartenstrasse,9.14,19.09,17.31,47.68,62.03,0.0,10.3,7.55,,,
2020-07-27,44094.0,Zch_Rosengartenstrasse,21.85,35.08,35.86,45.63,81.42,0.0,12.06,7.26,,,
2020-07-28,45966.0,Zch_Rosengartenstrasse,12.48,32.95,27.24,57.59,99.88,0.0,15.89,9.62,,,
2020-07-29,46845.0,Zch_Rosengartenstrasse,15.0,33.31,29.45,65.05,99.25,0.0,14.84,8.78,,,
2020-07-30,46637.0,Zch_Rosengartenstrasse,15.55,44.24,35.6,84.28,134.19,5.0,18.14,11.32,,,
2020-07-31,48105.0,Zch_Rosengartenstrasse,24.08,57.63,49.44,64.15,110.19,0.0,23.6,16.83,,,
2020-08-01,32393.0,Zch_Rosengartenstrasse,9.02,29.09,22.44,84.06,125.69,1.0,23.03,16.11,,,
